评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Gleb Promyslovskiy,She loves it,https://www.amazon.com/gp/customer-reviews/R2OW6GZAM4GXOL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," January 21, 2025",Size: SmallColor: Black,Verified Purchase,It's a great quality silk. It looks great and feels even better,
M. K. Norris,Extraordinary customer service,https://www.amazon.com/gp/customer-reviews/R1LX09CRXYOU4E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," November 4, 2024",Size: LargeColor: Dusty Rose,Verified Purchase,"Extraordinary customer service!! My robe was missing a belt and sending it back to Amazon seemed excessive for such a small reason. When I reached out to the company, I received an immediate response from the owner herself. She apologized and had her tailor’s make one for me and I had it within a week! It felt good to not only purchase such a luxurious product but to support a small business with such a wonderful mission. My goal is to not purchase as many low-quality items and instead splurge on true quality. In addition, we should support companies that are focused on true value and not just making a quick profit. This robe is absolutely beautiful and I still can’t believe I purchased it. I have to remind myself that I am worth it and will be using this every day for years. The rose gold robe is so pretty and unique, not the boring limited color selection you usually see. Treat yourself, you will not regret it.",
melissa a selesky,Great quality,https://www.amazon.com/gp/customer-reviews/RC7LC8HKGY2EM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," September 10, 2024",Size: LargeColor: Dusty Rose,Verified Purchase,This robe arrived in its own silk bag with a bonus silk hair tie and personal note from the maker. French seams elevate the quality of this product and is a nice touch for those who know the extra time it takes to do those seams,2
D. Cantwell,Truly luxurious,https://www.amazon.com/gp/customer-reviews/R3D8OV9N9UGLMJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," August 5, 2024",Size: 3X-LargeColor: Black,Verified Purchase,"I was nervous to purchase this because there weren’t any reviews yet, but I’m so glad that I went out on a limb. I am 5’5” and this robe fully drapes on the floor for me - it’s also *enormous* but in a luxurious wrap-up-by-the-fire kind of way. To be clear, it does not fit like the photo at all, but I’m actually really pleased about this. The silk is a lovely heavy weight and passed my thread burn test. I hope it will be offered in other colors because this is absolutely my new favorite!",
Jocelyn F. Wright,Beyond luxurious!,https://www.amazon.com/gp/customer-reviews/R3SQD605P4W4BR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," August 1, 2024",Size: XX-LargeColor: Black,Verified Purchase,The style and generous cut make this the best kimono ever!! Hooray!,
Kindle Customer,adorable and good quality but the sleeves catch on EVERYTHING,https://www.amazon.com/gp/customer-reviews/RUB0579TM78CJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"4.0 "," the United States "," May 10, 2024",Size: MediumColor: Deep Blue,Verified Purchase,"This is an excellent quality robe.  It is beautiful and soft, and I like it very much.  There are two downsides: (1) it has no pockets, which is inconvenient, and (2) the kimono sleeves catch on absolutely EVERYTHING.  You cannot wear this robe and walk past a doorknob or a handle or a corner table or anything without dragging your sleeve and getting snagged.  Otherwise it's a beautiful and comfortable and flattering robe, and I like it very much.  I do wish it had pockets.",
Amazon Customer,better than expected,https://www.amazon.com/gp/customer-reviews/R131A9QXI2I52W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," April 25, 2024",Size: X-LargeColor: Deep Blue,Verified Purchase,"This Robe is super smooth and slippery, and very soft, i thought it might be quite thin but actually not. So comfortable and classy. I just simply ordered another one immediately, expecting to receive the 2nd one with the same high quality! I ordered the 2nd Robe for this brand with another style, but turned out has some small defects, hopefully this one will not!",2
Caveman83,Absolutely the most luxurious robe I have ever worn,https://www.amazon.com/gp/customer-reviews/R1P9UGUOHYE99T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"5.0 "," the United States "," March 15, 2024",,,"This robe arrived as a gift. I wear a size medium, but the robe is large. It’s perfect. I’m afraid a medium would have been a little restrictive on me. The color is stunning. Mine is the dark blue. The fabric is buttery soft and has some weight to it, so it’s also cozy. I’m so glad to have received this robe. It even came with a little matching silk bag. It really is a very impressive gift. I love it!",
Dan Rasmussen,Nice fabric.. large cut,https://www.amazon.com/gp/customer-reviews/R1EU7ITRU6GG77/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"4.0 "," the United States "," December 26, 2023",,Verified Purchase,"Lovely, not very structured.. but that is the stule",
Car,Second one worked perfect,https://www.amazon.com/gp/customer-reviews/R38LTNDE0HI4WH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DR36261V,"4.0 "," the United States "," November 29, 2023",Size: LargeColor: Black,Verified Purchase,The original order came with a slight defect but the second one had no issues. The silk is buttery soft and the color is so vibrant. High quality and luxurious. It’s a bigger loose fit but still flattering,
