评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
ClaudiaD,Very nice fitting,https://www.amazon.com/gp/customer-reviews/R1XAPT808L96L5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 19, 2025",Color: KhakiSize: Large,Verified Purchase,This top is very complementing. It looks like a brand item and a very appealing.,
Robert McDuff,run small..,https://www.amazon.com/gp/customer-reviews/R3MQIEXUFJ900U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"3.0 "," the United States "," January 18, 2025",Color: Denim BlueSize: 3X-Large,,"the appearance was nice but I ordered a 3XL and it fit more like an XL. I'm 6'4 and the sleeves were entirely too short, if you're over 6' I dont think you'll like the fit...",
John C Badger,It’s 100% polyester,https://www.amazon.com/gp/customer-reviews/R26E2XKH3HOCC2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"1.0 "," the United States "," January 17, 2025",Color: CreamSize: Large,Verified Purchase,If you’re ok with wearing 100% polyester then you might like it.  Unfortunately it just says “fabric” in the description.,
jan m.,Well made,https://www.amazon.com/gp/customer-reviews/R3H73X4RTUSMH0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 15, 2025",Color: Denim BlueSize: XX-Large,Verified Purchase,"Nice shirt, very comfortable and well made.  The size seems to run a little small but overall a good product.",
Leslie Barnett,My son loved his Birthday gift.,https://www.amazon.com/gp/customer-reviews/R1JYJ6YYA4UQBG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 13, 2025",Color: Ribbed Navy BlueSize: Large,,My son loved it.,
Mary Esther Rosales,The fabric was so nice and soft,https://www.amazon.com/gp/customer-reviews/R204MMN7KOC1R4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 13, 2025",Color: Denim BlueSize: Large,Verified Purchase,It was a Christmas gift to my grandsons.  I will ask them how they like them,
Sylvia A. Vaccino,The fabric is nice and shirt washes well,https://www.amazon.com/gp/customer-reviews/R112J29YKCMEMK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 12, 2025",Color: Army GreenSize: Large,Verified Purchase,The shirt was a gift to my husband. He likes the fabric so I bought him 2 more.,
edna m. velez,The most comfortable shirt,https://www.amazon.com/gp/customer-reviews/R3NP669BIKZHES/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 12, 2025",,Verified Purchase,"My son in law was in love with this shirt and stated he wanted to buy them in all colors . Fit to size, comfortable fabric amazing",
Amanda K,polo shirt brown,https://www.amazon.com/gp/customer-reviews/R351Z2J9ZUW2L7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 12, 2025",Color: BrownSize: X-Large,,husband loves the fit and texture,
Carl Garris,Awesome,https://www.amazon.com/gp/customer-reviews/R1BMF93U4AKDYW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 9, 2025",Color: GreySize: X-Large,Verified Purchase,The size was right and the material was awesome. I will be ordering some more sweater through them.,
Cheryl L. Snyder,Christmas gift,https://www.amazon.com/gp/customer-reviews/R12TS6O5FNW2OH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 8, 2025",Color: CreamSize: Large,Verified Purchase,Size L and my hubby loves it,
Penny,This is not tumble dry safe,https://www.amazon.com/gp/customer-reviews/R25USKT4KD1IJF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 7, 2025",Color: Navy BlueSize: XX-Large,Verified Purchase,Husband loved it but need to remember to air dry it,
Runs small washed it once and it didn’t fit again donated it,Runs small,https://www.amazon.com/gp/customer-reviews/RUNTODUZA90D2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"2.0 "," the United States "," January 6, 2025",Color: Navy BlueSize: X-Large,Verified Purchase,Don’t have shirt anymore !! Can’t video,
D Sweet,Classic clothing for men,https://www.amazon.com/gp/customer-reviews/R1I1TVFPICBJS9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 3, 2025",Color: Ribbed Navy BlueSize: Large,Verified Purchase,Bought several of these shirts for my husband and they are great material. I shop a lot for my husband from Paul Jones men clothing.,
TJM,Well Constructed Knit Polo,https://www.amazon.com/gp/customer-reviews/R24CLZSASK07SU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 3, 2025",Color: GreySize: Medium,Verified Purchase,"I’ve really come to love many of the offerings from Coofandy. This knit long-sleeved polo is no exception. It’s well constructed and a nice weight. I’m in between a medium and a large - most typically wearing size large but if I want something a bit more form fitting I’ll go with a medium. That’s what I did with this polo and it fits me nicely. I find the arms a bit tight, but the body has a little room.",
Amazon Customer,Bad fit,https://www.amazon.com/gp/customer-reviews/RWWEU9ZE2L9UU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"1.0 "," the United States "," January 1, 2025",Color: Widen Navy StripesSize: Large,Verified Purchase,Horrible fit. Didn't try it on until 30 days after the return window,
Wayne Britt,Shirt fits well and feels nice,https://www.amazon.com/gp/customer-reviews/R2RHPBGXS2B9JC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"4.0 "," the United States "," January 1, 2025",Color: BlackSize: XX-Large,Verified Purchase,Shirt fits well and feels nice.,
David and Rebecca,Great Color and Fit,https://www.amazon.com/gp/customer-reviews/R1BP2WEBFKYCUC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," January 1, 2025",Color: Denim BlueSize: Large,Verified Purchase,The knit polo looks great with jeans or slacks. Comfortable and structure of polo is perfect,
Louzeby Dimanche,What I bought and love!!!,https://www.amazon.com/gp/customer-reviews/R2FZCXL4EWUPSB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXG3CJF,"5.0 "," the United States "," December 29, 2024",,Verified Purchase,Good Quality! I bought it for my man he said it’s comfortable and soft.. if you need inspiration and good quality take a look at my frontstore!,
