评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Emily Matthys,Such a cute top!,https://www.amazon.com/gp/customer-reviews/R35PJMT3LULKK3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," January 13, 2025",Color: NutmegSize: X-Large,,"This top is so soft, cozy, and trendy! The material is thick and warm, too! I love the quality and fit! It’s true to size and doesn’t shrink when washing! 10/10",
Lisa M.,Beautiful fit,https://www.amazon.com/gp/customer-reviews/RRZB426G8WD3N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," January 12, 2025",Color: Dusty BlueSize: Small,Verified Purchase,Just right fit— size small for 5’ 110lbs — comfortable and still shows shape. Fabric is a medium to light texture and weight. Perfect for being cozy but not hot. Blue color is beautiful. A nice steely medium ocean blue.,
S. Austin,A thin cable neck sweater appropriate for the office or work environment.,https://www.amazon.com/gp/customer-reviews/R2T5FTS6ZFVOEO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," December 31, 2024",Color: CreamSize: Large,Verified Purchase,"Very nice sweater for the price. I have enjoyed it so far. It laundered well It's thin, but not see through.",
H,Surprised!,https://www.amazon.com/gp/customer-reviews/RDG4OMKOO1LJZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," December 26, 2024",Color: BlackSize: Medium,Verified Purchase,"This sweater is great! I ordered, black, blue, and brown I think. I probably could have ordered a small. I am petite and I think a small would have been just fine. The selves are a bit long. But no complaints at all. Great quality!",
Deb E.,Too thin,https://www.amazon.com/gp/customer-reviews/R3OI78YAWKYMNA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"2.0 "," the United States "," December 24, 2024",Color: WhiteSize: Small,,Sweater is thin and not much shape.,
Monica,Color not as shown,https://www.amazon.com/gp/customer-reviews/R12I07HZJYC3II/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," December 21, 2024",Color: PinkSize: Large,Verified Purchase,Made well but not as soft as some claim. I ordered baby pink. Color was much darker. Size runs big. I would size down one.,
Christine S.,A stylish and cozy addition to your wardrobe!,https://www.amazon.com/gp/customer-reviews/R1QCUXQOFM0G8P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," December 8, 2024",Color: Dusty BlueSize: X-Large,,"I recently ordered the LILLUSORY Women's Cable Knit V Neck Sweater in Dusty Blue, and I couldn't be happier with my decision! This sweater is incredibly soft and comfortable, perfect for all-day wear. The color is stunning, and the style is versatile enough to dress up for a night out or keep it casual for a day in. The flattering fit enhances my silhouette, and I've received many compliments whenever I wear it. Overall, I highly recommend this sweater to anyone looking for a stylish and cozy addition to their wardrobe!",
blondbikernurse,"Beautiful, Soft, Well-made",https://www.amazon.com/gp/customer-reviews/R3DLM0Y9EH1VBF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," December 6, 2024",Color: CreamSize: Large,Verified Purchase,"This is a fabulous sweater. It is well made, no strings dangling or large gaps between the threads. The material is soft & medium weight material so it feels great against the skin & will keep you warm, but not make you sweat.  It has some stretch to it so it fits perfectly over bust and hips. It runs a tad big. I usually wear a large, but could have easily bought a medium. It is great for casual wear with jeans or can be worn with dressy slacks. Vneck allows you to wear a blouse under it or dress it up with a scarf. You wont be disappointed.",
Gear Report,Really comfortable!,https://www.amazon.com/gp/customer-reviews/R1IH6IV8PN61PH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," November 28, 2024",Color: WhiteSize: Medium,,"This Cable Knit sweater is a super cute, and comfortable piece that has been a great addition to my fall wardrobe. The material is breathable, and great for a warmer day. I really like the looser v-neck that you can wear a-symetrically as a off the shoulder piece.",
LAM,Thin,https://www.amazon.com/gp/customer-reviews/R2MZTM4IJT43GL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"2.0 "," the United States "," November 24, 2024",Color: BlackSize: X-Large,Verified Purchase,"This sweater was very thin, cheap material. I was hoping for a normal, thick cable knit sweater and this is not. The sizing is good though.",
Bxwanderlust,"Cute, affordable sweater",https://www.amazon.com/gp/customer-reviews/R2GKSZPSMBO2U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," November 24, 2024",Color: Dusty BlueSize: Large,,"I really like this shade of blue and that the cable knit pattern is on back as well as the front. The knit is thin and a bit itchy, so I have to wear with an undershirt, which is not great. It pairs nicely with slacks to wear to work. Runs a bit large compared to the size chart. I’m a 14/16 and 38DD/40D, but I ordered a large, which fits perfectly.",
Angela Petta,"Beautiful color and shape, but too thin",https://www.amazon.com/gp/customer-reviews/R3576KHGO88EV3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"2.0 "," the United States "," November 21, 2024",Color: NutmegSize: Medium,Verified Purchase,"I purchased this sweater in nutmeg. It is beautiful, but way too thin. You definitely need to wear a camisole under it for warmth. It is also a bit on the short side regarding the length. If you have a short torso like myself, then it will fit you. For reference, I am 5'1.",
Val,Soft sweater for every day,https://www.amazon.com/gp/customer-reviews/R33E1W9Y1MT084/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," November 21, 2024",Color: Dusty BlueSize: X-Large,,"This Lillusory Women's sweater is nice and soft. The stitching is what you would expect of a sweater in this price range and the color (Dusty Blue) is solid throughout the garment, with no dark or light spots. While the shape held up to washing, it did shrink despite being air dried. Had I known it would shrink as much as it did, I would have ordered a size up. It is still wearable, I just have to be more conscious of what shirt I wear under it. This sweater can be worn in a professional or casual work environment, and is great for an evening out, or just taking along in “just in case.”",3
Hannah R,Pretty but not the knit I was expecting…,https://www.amazon.com/gp/customer-reviews/R313FTH6W4KCR9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," November 11, 2024",Color: NutmegSize: Medium,Verified Purchase,"The color is accurate, as is the shape. I was looking for a more natural knit/yarn; this is shiny polyester-like material. It would make it dressier- appropriate for work. Just not what I was looking for.",3
Rich Root,Medium Weight Sweater,https://www.amazon.com/gp/customer-reviews/R1H7IPDNI1O2ZF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," November 10, 2024",Color: BlackSize: Small,,"This is a great medium-weight sweater. It is well-made and fits true to size. The small cables add interest. The fabric is not scratchy and it washes well. This sweater can be paired with jeans for a casual look, or with slacks or a skirt for a more professional look.",
aware,Nice sweater,https://www.amazon.com/gp/customer-reviews/R2WHXSU2MCIVBI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," November 9, 2024",Color: NutmegSize: Large,,"Cute pullover, works for in-office days or date night if going more conservative!",
Tara Beth,Cute but thin,https://www.amazon.com/gp/customer-reviews/R8T2HZB47DEAX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"3.0 "," the United States "," November 6, 2024",Color: CreamSize: Small,Verified Purchase,This is a cute sweater but the material is very thin so you will definitely have to wear an undershirt with it. Also I ordered a small and it's still a bit baggy so I'm hoping it shrink a little in the wash.,
cindy62,Color is not as pictured,https://www.amazon.com/gp/customer-reviews/RZROCD43NS3KM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," November 4, 2024",Color: CreamSize: X-Large,Verified Purchase,"This sweater is okay, but much thinner than it looked and I bought ivory, which is more of a very light tan color and it is not at all what I had expected. It's too brown-looking.",2
Kathleen O.,Great sweater,https://www.amazon.com/gp/customer-reviews/R2USTC04J2R3D6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," November 3, 2024",Color: CreamSize: Medium,Verified Purchase,Beautiful sweater  has cable pattern in back as well as front. Lightweight enough to wear under a midi length cardigan as well as alone,2
Comfort Seeker,Lovely Sweater,https://www.amazon.com/gp/customer-reviews/R8J8QC05ZZ6MQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," November 2, 2024",Color: CreamSize: Large,Verified Purchase,Quality sweater. I will be buying a couple more in other colors.,
GaryHop1,Nice and lightweight,https://www.amazon.com/gp/customer-reviews/R30B5UGQ3OOC30/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," November 1, 2024",Color: WhiteSize: Medium,,"This is perfect for an early fall or springtime outfit.  Lightweight enough for a cool day, or add layers for a more robust evening. It wears comfortably loose without feeling restricted.",
Robin S.,A Great Lightweight Sweater,https://www.amazon.com/gp/customer-reviews/RXFBXCS1CIHSE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," October 31, 2024",Color: Dusty BlueSize: Medium,,This is a great lightweight v-neck sweater. I find the cable knit design very on trend and attractive. I sized up to a medium and found the sleeves a little long. This is easily remedied since I can cuff them. This is the perfect sweater for layering over a tank top or blouse. Very comfortable and the dusty blue is a nice shade. The sweater washes easily and hangs to dry. This is a great piece to have in your wardrobe. Definitely a classic.,
Amazon Customer,Not what expected,https://www.amazon.com/gp/customer-reviews/R2E7QJT6BFY24F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"3.0 "," the United States "," October 30, 2024",Color: NutmegSize: Large,Verified Purchase,It’s scratchy and see through. Not very soft,
Candy,Love the color!,https://www.amazon.com/gp/customer-reviews/R1RTJANS1N8H87/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," October 30, 2024",Color: Dusty BlueSize: Large,,"This Sweater is so beautiful! I love the color and the fit. It is comfortable to wear, and it looks great with jeans for a casual outfit and working pants as well. Overall, very pleased with this sweater.",
amazon customer,Pretty color and decent quality,https://www.amazon.com/gp/customer-reviews/R2NT0NPROFIC07/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"4.0 "," the United States "," October 29, 2024",Color: NutmegSize: Small,,"This sweater is sooo cute and I love the color. It fits slightly oversized but not too much. The quality is pretty good but could maybe be a tiny bit softer. Overall, really happy with it and would recommend.",
Katie Cherry,"Beautiful, perfect sweater!",https://www.amazon.com/gp/customer-reviews/R3BI7M5U1G1U08/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," October 29, 2024",Color: NutmegSize: X-Large,,"Why is it so hard to find a sweater like this nowadays? I'm so happy I found this one, tried it on, and it looks cute, classy, and comfy! It's not too short, too close or too far from my neck, the sleeves are the right length, the knit design is classic and beautiful, and the color is also so pretty. The fit is also nice, and comfortable. I'm very happy with this sweater! It's definitely my new go-to!",
Woodland Wanderer,Pretty & Soft,https://www.amazon.com/gp/customer-reviews/R2JF8NYSFA88G1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"5.0 "," the United States "," October 28, 2024",Color: Dusty BlueSize: Large,,"The LILLUSORY Women's Cable Knit V Neck Sweater is pretty nice. The quality is good and the material soft. It fits slightly loose and I am used to wearing more slim-fit styles, but this looks good at work and is a good weight for a slightly cool office. It is easy to layer with a tighter undershirt as well.  For reference, I am 5'4"" (borderline petite), wear a size 10/12 usually, or size Medium US size, weigh 175-lbs give or take a few, have a 36C chest and size 32-34"" waist. I got the size large in Dusty Blue (large is what I generally wear in European-made clothing.)  I am happy with the sweater and the color is perfect!",3
MizunoRunRun,So So Quality,https://www.amazon.com/gp/customer-reviews/RTARW8J3KJWKZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DHFYKNMV,"3.0 "," the United States "," October 27, 2024",Color: CreamSize: Small,,"Picked this up for my wife who has found the sweater to be comfy and it fits well.  Quality is lacking...the v neck seam has one side of the seam slightly higher than the other which unfortunately is quite noticeable when worn.  She is 5'6""...120 lbs and the small fit perfectly however probably would recommend to pass on this from a quality aspect.",
