评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Da1Blessed,Stretchy Skirt,https://www.amazon.com/gp/customer-reviews/R1S80TU5ZCMVNE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"3.0 "," the United States "," January 19, 2025",Size: X-LargeColor: Dark Grey,Verified Purchase,"after I steamed the skirt, it grew on me. Since the material is stretchy, I didn't have to unzip it to put it on. I need more bottoms so I think I will keep it.",
Amanda Holmes,Itchy Material,https://www.amazon.com/gp/customer-reviews/R3SAA3FBR5ZIRN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"3.0 "," the United States "," October 11, 2024",Size: LargeColor: Dark Grey,Verified Purchase,Itchy cheap material. I returned the skirt.,
L.Beauty,Not like image shown,https://www.amazon.com/gp/customer-reviews/R7X1V2DJ4TY98/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"3.0 "," the United States "," October 9, 2024",Size: MediumColor: Black,,"The images shown of the skirt are not thecsame as the skirt that arrived. The images are of a smooth sturdy looking stretch fabric. What arrived was a very thin lycra type material. It's honestly NOT worth the price advertised. The best feature is the  style of the skirt and the design.Not bad style which is why I ordered it. But the material itself it disappointing when received. I would have like to pay for what was actually advertised, but clearly I paid for a lesser quality item. Best picture is the review from someone who bought a black skirt and it looks see through.",
Harper Ruby,Thinner than I thought,https://www.amazon.com/gp/customer-reviews/R3FUMEN3202EJ3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"3.0 "," the United States "," October 2, 2024",Size: XX-LargeColor: Dark Grey,Verified Purchase,"Good silhouette, comes barely past the knee and I’m 5’10”. Excellent stretch. Material is thinner than I thought so it does show lumps and bumps especially in the gray. The size guide always seems to suggest a bigger size than I am, 200lbs. Bought a 2X and it was way too big. Does seem worth another try in a smaller size - I’ll update once I get it!",
Amazon Customer,Great till you wash it,https://www.amazon.com/gp/customer-reviews/R3E69S85T7VTM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"1.0 "," the United States "," August 13, 2024",Size: LargeColor: Black,Verified Purchase,This fabric is not good.  Avoid this cheap skirt.,
Ginger Rendon,Flattering skirt,https://www.amazon.com/gp/customer-reviews/R24SQZZC5T6GR2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"5.0 "," the United States "," July 25, 2024",Size: XX-LargeColor: Navy Blue,Verified Purchase,This skirt is beautiful and flattering.  Fits perfectly and looks elegant.,
Punken,Perfect Fit,https://www.amazon.com/gp/customer-reviews/R2YZFVC76ABOQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"5.0 "," the United States "," July 2, 2024",Size: X-LargeColor: Black,Verified Purchase,This skirt is nice for going out on a date or going to meet friends for lunch very nice.,
Brenda Soley,"Wonderful, comfortable skirt",https://www.amazon.com/gp/customer-reviews/R2W2FSTFOFIC7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"5.0 "," the United States "," June 3, 2024",Size: X-LargeColor: Dark Grey,Verified Purchase,"Quality, soft, washable fabric. Comfortable, flattering fit! Love, love, love!",
Amazon Customer,Neat skirt,https://www.amazon.com/gp/customer-reviews/R2ZUEDV1668QIW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"4.0 "," the United States "," May 21, 2024",Size: XX-LargeColor: Navy Blue,Verified Purchase,The way the top is cut and it has nice fabric,
J,Runs large,https://www.amazon.com/gp/customer-reviews/RXGM51U0Z88UQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08N4294ZX,"1.0 "," the United States "," May 8, 2024",Size: SmallColor: Dark Grey,Verified Purchase,Size small runs very large. Didn’t try on until I was going to wear it and couldn’t return after 30 days,
