评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Zachary T. King,No hood on ‘hoodie’?,https://www.amazon.com/gp/customer-reviews/RYH1L2I5JP08N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"2.0 "," the United States "," October 27, 2023",,Verified Purchase,"At the time of my purchase (and looking at it now) the title of this item says “hoodie”, so between that and the hood in the model pics I thought there was a hood attached/tucked in at the collar. There’s not.  Love the material, good fit, but not what I thought I was getting based on the title and model photos.",
Tiffany,Good but rips,https://www.amazon.com/gp/customer-reviews/R2XMX61CZDKVC2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"4.0 "," the United States "," August 26, 2023",Size: MediumColor: Lrc-001f Heavyweight,Verified Purchase,"Very thick material, hard to put on and take off but looks very nice. It tore under the arm but I have since sewn and mended it. I recommend reinforcing under the arms inside the seam with a little super glue.",
Daniel Mora,I love it,https://www.amazon.com/gp/customer-reviews/RUI84N8UDGN1L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"5.0 "," the United States "," August 10, 2023",,Verified Purchase,"You see a lot of people warning about the underarm area ripping a lot but not the case for me. This turned heads for sure, I love the design and the material is high quality water resistant too.",
nina,Stinks but beautiful,https://www.amazon.com/gp/customer-reviews/R2Q40LEE2ZSEN3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"4.0 "," the United States "," April 27, 2023",Size: LargeColor: Lrc-001f Heavyweight,Verified Purchase,Very good quality it just smells like a mf .. plastic smell imma have to hang it up in a separate closet or something. It’s nice but that fresh paint plastic smell is intense.,
Rena,Very stinky!,https://www.amazon.com/gp/customer-reviews/R17EN3IYPQ67NN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"4.0 "," the United States "," April 20, 2023",Size: MediumColor: Lrc-001f Heavyweight,Verified Purchase,"The smell has permeated everything in my room... good quality, though!",2
Erick Gonzalez,The quality is perfect,https://www.amazon.com/gp/customer-reviews/R3SSKQW7RK7UGV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"5.0 "," the United States "," March 24, 2023",,Verified Purchase,I didn’t expect it to be this premium but I’m happy,
Token,Good quality durable yet light weight,https://www.amazon.com/gp/customer-reviews/R1PO3TTS0GL3BN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"5.0 "," the United States "," July 21, 2022",,Verified Purchase,I'm 6'1 240 so the second pic is to show the length. be careful if you're a large guy because the range of motion in the under arm can cause tension that could tear a seem. I wear it when I ride and love the fact that the back has enough room to cover my backpack (superdry),2
Beezy,Dont buy this product,https://www.amazon.com/gp/customer-reviews/R1F3YQTM6T0TIG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"1.0 "," the United States "," June 19, 2022",,Verified Purchase,Dont get me wrong. This product looks cool and could be functional but its not.  Why buy a product that rips a little tiny bit every time you try and put it on?  Ps. I am almost the exact same dimension as the they used.,
Leeleez,"The concept is neat, but the heavyweight is not for me.",https://www.amazon.com/gp/customer-reviews/R31P5VXXRLQ3RW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09P2WB9JD,"3.0 "," the United States "," May 26, 2022",,Verified Purchase,"I'm a 5'2 female and about 140 lbs. Take this review with a grain of salt, this might be a lot better on someone with a bigger figure...  I only ordered the heavy weight because the lighter weights were not in stock, and I really liked the concept of these jackets. The heavy weight is basically a weighted raincoat, and even with as a nice outfit it looks rather silly because of its material and size. Not to mention, when I put my arms out in front of me, the jacket puffs out by a lot and makes me look more silly. Don't get this unless lighter weights are in stock, or if you don't want your friends to ask if you're about to go into airsoft warfare.",2
Christian G.,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGWxy%2Bgew9sCnmr30zFUATYWomwkLF%2FmJ7igITI1Gl1aAAAAAGeS3goAAAAB&reviewId=R2QB02NXPWCLBO,"5.0 "," Germany "," December 23, 2024",Size: LargeColor: Lrc-001f Heavyweight,Verified Purchase,"Sehr wertiges dickes gummiartiges Material, hält regen zuverlässig ab... Riecht leider etwas streng.",
