评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
john gill,nice soft sweater,https://www.amazon.com/gp/customer-reviews/R22UFGKD3CB20J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 17, 2025",Color: BlackSize: Small,Verified Purchase,pleased with this item good job and came fast,
Stephanie Fenley,So soft,https://www.amazon.com/gp/customer-reviews/R1S38JXYCVTCSW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 17, 2025",Color: PurpleSize: X-Large,Verified Purchase,The sweater is so soft and I get many compliments about it…I did buy it in 3-4 other colors. I love it that much.,
Lori Rogers,VERY WELL MADE,https://www.amazon.com/gp/customer-reviews/R30E882H016V3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 17, 2025",Color: GreenSize: Medium,Verified Purchase,"i love the softness of this, it runs alittle big. I got a medium and should have gotten a small. The color was lighter than the picture but still nice color",
Luanne,Poor quality and not soft,https://www.amazon.com/gp/customer-reviews/RB06Q3TZ0218P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"2.0 "," the United States "," January 16, 2025",Color: BlackSize: Small,Verified Purchase,"First, I’ve washed this twice and it is already all pilled up and has linty stuff almost woven into the fabric. Second, it’s super soft on the outside but not the inside which was disappointing. It’s now a piece I layer to wear around the house. I ordered a small (I am 5’4” and 125lbs) and it was a little large and not so flattering.",
Peggy Bowen,Love,https://www.amazon.com/gp/customer-reviews/R208TY1E3QBHQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 14, 2025",Color: ApricotSize: Medium,Verified Purchase,Great sweater!! Soft and perfect for Florida cold weather!,
Kimmie,Bought this for myself.,https://www.amazon.com/gp/customer-reviews/R2Q03TD9JQEAPQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 13, 2025",Color: GreenSize: Medium,Verified Purchase,I loved the color. It was light and very soft. It was not scratchy at all.,
Renee Smason,Comfy,https://www.amazon.com/gp/customer-reviews/R24NVJAQPPXLTP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"4.0 "," the United States "," January 13, 2025",Color: GreenSize: XX-Large,Verified Purchase,"It's very comfortable, but nothing special as far as style goes. Material is soft and not too thin.it has a lot of stretch and.washes and drys well.",
Ragan Ard,So cute and comfy!,https://www.amazon.com/gp/customer-reviews/R1YJ096RIUVW5R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"5.0 "," the United States "," January 12, 2025",Color: GreenSize: Medium,Verified Purchase,"This sweater is so cute, soft, and comfy! It’s lightweight but warm! It’s oversized  without being baggy. It’s the perfect sweater!",
Carolann H.,Confort,https://www.amazon.com/gp/customer-reviews/R2XM6ZCAJDRTQS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"4.0 "," the United States "," January 12, 2025",Color: KhakiSize: X-Large,Verified Purchase,"So soft, hope it stays that way",
Yvonne wiley,Wrong color,https://www.amazon.com/gp/customer-reviews/R39SCVVU9BDJBO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D6BL6N99,"1.0 "," the United States "," January 11, 2025",Color: PurpleSize: Medium,Verified Purchase,"I like the sweater, however the wrong color was delivered",
