评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
danae lowry,It's ok,https://www.amazon.com/gp/customer-reviews/R3E9CNWI0FAS2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"3.0 "," the United States "," January 19, 2025",Size: X-LargeColor: Sky Blue,,I have alot of clothes from this company and love them all but I was disappointed in this jacket as it runs small in my opinion,
Xiphie,"Soft, Warm, True to size.",https://www.amazon.com/gp/customer-reviews/R1LNA6L3CYI8IY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," January 7, 2025",Size: XX-LargeColor: Grey,,Love the color on this pullover. The pink/gray look really cute together and I love how it looks like a more expensive brand but it doesn't break the bank! It also has pockets which I consider a necessity on sweaters.  It's very warm and very soft. It feels super cozy to wear and will warm you up pretty fast. Great little pullover sweater for the colder weather.,
Niki Stein,Love this cozy jacket,https://www.amazon.com/gp/customer-reviews/RQTITMTN11U2I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," January 4, 2025",Size: LargeColor: Grey,Verified Purchase,The sleves were a little short on me but that is normal I have that problem frequently. The first time I wrote it to Costco thinking it would be good for going into the walk in coolers... I was sweating! It is very warm. I love the side pockets & the tiny pocket in front. Very soft.,
Slimb103,Comfy and warm,https://www.amazon.com/gp/customer-reviews/R2TN8XKUI92B57/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 31, 2024",Size: LargeColor: Black,,"I absolutely love this. It's very cute and warm. I get compliments every time I wear it. I will be ordering more in different colors. Also, this is a very good dupe for Columbia, and Patagonia.  I have both of those fleece and I reach for this everyime instead. So soft and warm. It's true to size as well.",
Colby,The perfect winter look with warmth and comfort,https://www.amazon.com/gp/customer-reviews/R3J6J8YB7BVK1O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 29, 2024",Size: MediumColor: Khaki,,"This oversized fleece is a cozy and stylish option for cooler seasons. Made with soft Sherpa fabric, it offers warmth and comfort while maintaining a trendy, relaxed fit. The color block design and button-up neckline add a modern touch, making it versatile for casual outings or lounging at home. Long sleeves and a pullover style enhance its practicality, while the fuzzy texture feels luxurious. Durable and easy to care for, it holds up well after washes.",
Monica,Sleeves were short,https://www.amazon.com/gp/customer-reviews/R2D71MHVB9LQ4I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"3.0 "," the United States "," December 27, 2024",Size: MediumColor: Black,Verified Purchase,Would not recommend if you have normal to long arms,
Jannier,Very cute!,https://www.amazon.com/gp/customer-reviews/R29P54KDESNL92/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 21, 2024",Size: MediumColor: White,Verified Purchase,This is very comfy and cute. And the pockets!!! What can I say? I think it will be great for cool golf days.,
alex jamieson,So comfy!,https://www.amazon.com/gp/customer-reviews/R9M0W4VQX76VX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 17, 2024",Size: MediumColor: Black,Verified Purchase,I bought this in a large in another color and went with medium for this one and like that fit better. It’s a great Fp dupe and VERY comfortable. Will be getting another color too!,
Ana,Love it!,https://www.amazon.com/gp/customer-reviews/R7HLHPZMPJI5W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 15, 2024",Size: XX-LargeColor: Grey,Verified Purchase,"Very lovely, good material, super warm, true to size! Not any less than Patagonia fleece top! ❤️‍🔥❤️‍🔥❤️‍🔥",2
mimi,Sweatshirt,https://www.amazon.com/gp/customer-reviews/R28CHD09YUJDIP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DBKXCMR8,"5.0 "," the United States "," December 12, 2024",Size: MediumColor: Khaki,Verified Purchase,So warm and comfortable.,
