评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
kelsey wood,nice quality,https://www.amazon.com/gp/customer-reviews/R1W3PQZ293QG76/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 15, 2025",Size: SmallColor: 01 Black,Verified Purchase,"soft and thick, really like the look just wish it didn’t rub on my armpits so much but you can adjust the straps so i might be able to fix that",
Alexis,Amazing,https://www.amazon.com/gp/customer-reviews/R1XO6SVZTU4RSP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 15, 2025",Size: X-SmallColor: 01 Brown,Verified Purchase,Love this top so much. The quality is so good and it hugs your body amazing,
Lily,came stained,https://www.amazon.com/gp/customer-reviews/R3QRVZQKVQHY85/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"2.0 "," the United States "," January 14, 2025",Size: SmallColor: 01 Cream White,Verified Purchase,came stained otherwise that it would be cute,
lyssa M.,Cute but not for me,https://www.amazon.com/gp/customer-reviews/R2JHAAOHMVP99Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"3.0 "," the United States "," January 12, 2025",Size: MediumColor: Lvory Apricot,Verified Purchase,This was cute But the cut is weird . Soft material but constantly rolled because of where is sat on my hips . Returned :(,
Meghan,so comfy and cute,https://www.amazon.com/gp/customer-reviews/RXSV9I0WVX646/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 11, 2025",Size: SmallColor: 01 Black,Verified Purchase,I really don't like tank tops but this one is amazing! its so soft and the double lined material if to die for. I really like this and it fits so well. I got a size small and im 5'3. I will be ordering in different colors! highly recommend.,
Skyler Wahlberg,amazing,https://www.amazon.com/gp/customer-reviews/R1T7HP2YRBDWFR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 9, 2025",Size: SmallColor: 01 Brown,Verified Purchase,skims Dupe,
Gabriella mazzara,One of the best tank tops I’ve ever had in my life!,https://www.amazon.com/gp/customer-reviews/R3HWEQUPMY2Z8U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 6, 2025",Size: MediumColor: 01 Black,,"This product is amazing. I wear these tank tops every single day. I just recently purchased the long sleeve to test those out, it holds up my chest perfectly, they’re super comfortable and match with any outfit. overall one of my favorite clothing items.!!",
nia,Great!,https://www.amazon.com/gp/customer-reviews/R3KJSLBLR9LFAM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 5, 2025",Size: MediumColor: 01 Black,Verified Purchase,So good one of my favorite staple pieces,
Shar,Bad,https://www.amazon.com/gp/customer-reviews/R3RGY4AO3TQ8U4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"1.0 "," the United States "," January 4, 2025",Size: SmallColor: Wine Red,Verified Purchase,The shirt is cut in a way where no matter what your bra will show and pulling it up looks off. It’s too wide in the chest area so the bra will show.,
Lisa B.,Fits so nicely!,https://www.amazon.com/gp/customer-reviews/R3QUKENV10FO7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CYH1PKFW,"5.0 "," the United States "," January 4, 2025",Size: SmallColor: 01 Cream White,Verified Purchase,"This is my new favorite tank top. I’m a 32DD-DDD and this shirt hold everything so nicely. The material is super soft and and good quality. It’s double layered so it’s not see through at all. I have it in white and black and it’s not see through whatsoever. They are a bit pricey, but I found it to be worth the money. It’s also a pretty long tank top. I can tuck it into my jeans and it doesn’t ever roll up and out of being tucked in. Seriously, best tank top ever :D",
