评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Kindle Customer,Love,https://www.amazon.com/gp/customer-reviews/R29WCOOKJYVK5H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," January 16, 2025",Size: SmallColor: Khaki,Verified Purchase,So cute and soft. I bought this in pink and khaki and love it with jeans and a tank,
olshopper,Problem with size,https://www.amazon.com/gp/customer-reviews/R2SL7MA7S63WLF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"2.0 "," the United States "," January 16, 2025",Size: SmallColor: Pink,Verified Purchase,"First of all, I do like the waffle weave. The problem is in the size. I normally wear a medium, but decided to order small. Sadly, the small was two sizes too large. I won’t return it; I’ll take time to sew it to fit. This is why I’m giving only 2 stars.",
Carolyn,Lightweight but warm,https://www.amazon.com/gp/customer-reviews/R3J3PW74CGONRE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," January 13, 2025",Size: SmallColor: Blue,Verified Purchase,So comfortable and no shrinkage and wrinkle free out of dryer,
Amazon Customer,Love it,https://www.amazon.com/gp/customer-reviews/R2BCMTZSZKD8HK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," January 13, 2025",Size: LargeColor: Blue,Verified Purchase,"I love this shirt! The waffle texture is great, it's a bit oversized and extremely comfortable",
Hannah Struzyk,"Arms are short, baggy in armpit area",https://www.amazon.com/gp/customer-reviews/R1J1SRALUY0RS4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"3.0 "," the United States "," January 12, 2025",Size: MediumColor: Khaki,Verified Purchase,Material is soft but thin.  I do like it enough to keep it.,
helen sampson,Flimsy- I can see through the fabric.,https://www.amazon.com/gp/customer-reviews/R1T6KGWIE2J2GO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"1.0 "," the United States "," January 11, 2025",Size: LargeColor: Pink,Verified Purchase,There is a .25” HOLE in the upper arm sleeve. Will never order this product again. The photo did not indicate the thin fabric which btw Cannot be put into the dryer.,
ivetupintheclouds,Love this top!,https://www.amazon.com/gp/customer-reviews/R38Z8BJRK40WGP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"4.0 "," the United States "," January 10, 2025",Size: XX-LargeColor: Gray,,"Pros: I love this top! It’s flattering, lightweight, and comfortable! Lots of cute colors- I have 5 different ones and hoping to buy more. I use it as part of my work uniform, so it’s great for everyday.  Cons: if they’re not washed carefully, if they get caught on anything the material will get damaged. I’ve had to return a couple after one wash ended up with a hole. But thankfully they quickly exchanged which I appreciated!",
M. Dean,Sad,https://www.amazon.com/gp/customer-reviews/R2YWIB0X0ETFLK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"4.0 "," the United States "," January 9, 2025",Size: MediumColor: Brown 1,Verified Purchase,I hoped this was going to be cute but it’s very large and just  not flattering.,
Kelli Wilkinson,Poor quality,https://www.amazon.com/gp/customer-reviews/R3CYPMHLUVZ99Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"3.0 "," the United States "," January 8, 2025",Size: LargeColor: Pink 1,Verified Purchase,Very thin material.,
Glennie Coco,"Thin, poorly made, oddly sized",https://www.amazon.com/gp/customer-reviews/R7OVVXNZSBH3H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"1.0 "," the United States "," January 6, 2025",Size: SmallColor: Apricot,Verified Purchase,"Typical poorly made, thin, oddly shaped, made overseas fast fashion. Don't listen to the paid influencers. This is hardly a ""shacket."" It's a potato sack.",
hope2003,Comfort and cute,https://www.amazon.com/gp/customer-reviews/R2W1R2FCN7KZ67/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"4.0 "," the United States "," January 5, 2025",Size: MediumColor: Blue,Verified Purchase,Lightweight and comfortable.  Color is great.,
Colleen,Very thin - sleeves are short,https://www.amazon.com/gp/customer-reviews/R3LJB8QGXCHQLE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"1.0 "," the United States "," January 5, 2025",Size: MediumColor: Pink,Verified Purchase,I'm 5'6 and the sleeves are cropped. The material is not good either - almost seems like a pool cover up. I gave it away,
Danielle L,stiff,https://www.amazon.com/gp/customer-reviews/R2SW8TTLCHZ6XE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"2.0 "," the United States "," December 30, 2024",Size: MediumColor: Pink,Verified Purchase,Was not a huge fan of the material of this shirt. Was a little too stiff for me but it did look exactly like the photo! I have longer arms and the sleeves were short as well,
Amber,"Thin, but good quality",https://www.amazon.com/gp/customer-reviews/R1NR16H0V9CQ70/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," December 30, 2024",Size: X-LargeColor: Pink 1,Verified Purchase,"On the thinner side, but fits oversized and comfortable.",
Kristine Picart,Super cute but sheer,https://www.amazon.com/gp/customer-reviews/R279GQTUV291AA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"2.0 "," the United States "," December 30, 2024",Size: LargeColor: Black,Verified Purchase,"Super cute but sheer, it’s more of a summer wear than a winter wear. It was see through so I returned it I was looking for more of a thicker quality.",
Pam R Cooper,Did not like!!,https://www.amazon.com/gp/customer-reviews/R2PDTEPXYOW9UA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"1.0 "," the United States "," December 30, 2024",Size: XX-LargeColor: Green,Verified Purchase,"Sweater looked great in the photo, but once I received it, it was thin, HUGE, and sloppy looking.  If I had not already removed the tag, I would be returning it.",
BjFish,exactly as pictured-love it,https://www.amazon.com/gp/customer-reviews/R1XKF3XESE0Y1L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," December 29, 2024",Size: MediumColor: Yellow,Verified Purchase,"This shirt is very cute either buttoned up, or unbuttoned with a shirt underneath. I get lots of compliments on it.",
It didn’t work out as well as planned. The back rest doesn’t stay in place. The gap between the cushion does not allow for comfort.,Cozy,https://www.amazon.com/gp/customer-reviews/R3QQ524MVRZYMX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," December 29, 2024",Size: X-LargeColor: Black,Verified Purchase,I love the comfort and it’s cozy. I have 5 different colors. I will reorder this product,
Dana,So soft,https://www.amazon.com/gp/customer-reviews/R1ZQOUGU87HZ5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BDS1D59Z,"5.0 "," the United States "," December 28, 2024",Size: SmallColor: Yellow,Verified Purchase,"Third one I’ve ordered: almond, green, yellow. Love them all!",
