评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Tina woods,Very cute,https://www.amazon.com/gp/customer-reviews/R1FYQL8CZ40RKT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"5.0 "," the United States "," January 18, 2025",Size: SmallColor: Green,Verified Purchase,Looks like the picture. Well made,
Amazon Customer,Boyfriend Jacket.,https://www.amazon.com/gp/customer-reviews/R1ET2Y6F5K1ED3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"5.0 "," the United States "," January 18, 2025",Size: XX-LargeColor: Blue,Verified Purchase,I love this jacket.  Looks great and is very comfy  Great value for what I paid.,
Rocky Mtn High,Very cheap looking,https://www.amazon.com/gp/customer-reviews/R1XT5FK508PXJD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"2.0 "," the United States "," January 16, 2025",Size: MediumColor: Green,Verified Purchase,"I was expecting a denim material, but this was a weird fabric. The weight is very thin and it’s not warm at all. It looked like a dollar store purchase. I was so disappointed when I opened it. Needless to say, it went right back.",
Monica Blagg,Fit,https://www.amazon.com/gp/customer-reviews/R1AV60QQL18BLB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"1.0 "," the United States "," January 13, 2025",Size: LargeColor: Black,Verified Purchase,Very bad fit,
Patricia Holmbo,Wrong size received,https://www.amazon.com/gp/customer-reviews/R2ZMTXRLYYFWKF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"1.0 "," the United States "," January 12, 2025",Size: LargeColor: Green,Verified Purchase,Beautiful jacket but 3 sizes too small,
J. Harris,Great quality,https://www.amazon.com/gp/customer-reviews/R1TWM2FYZFZ6BW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"5.0 "," the United States "," January 12, 2025",Size: MediumColor: Green,Verified Purchase,"This is a great jacket!  I am 5'6, 148lbs, 36D and ordered a medium.  I also ordered it in Green.  I love everything about it, other than the is too big for my liking.  I prefer things to be more fitted and this is too big and boxy on me.  I'm really hoping the small works because it is really cute and different.  I'm also going to get it in another color as the green shade didn't look great against my skin tone, but it is a really nice green. I can't wait to get it in a small!",
Kaitlyn,No pockets:(,https://www.amazon.com/gp/customer-reviews/RZMTJQO556ZD6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"3.0 "," the United States "," January 12, 2025",Size: LargeColor: Green,Verified Purchase,"It’s cute, the material is nice, but no pockets like you’d expect for a jacket",
Kristal Dahnke,Cozy!,https://www.amazon.com/gp/customer-reviews/R1JTEJW6VDPBI4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"5.0 "," the United States "," January 11, 2025",Size: LargeColor: Lake Green,Verified Purchase,Really like the color! The corduroy is also nice. Good quality and great value for the money.,
Amazon Customer,Love it!,https://www.amazon.com/gp/customer-reviews/R13Y9EK55K844M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"5.0 "," the United States "," January 10, 2025",Size: LargeColor: Black,Verified Purchase,"I am 5’7”, 145 lbs which is important when writing a review.  I bought this jacket in a Large and fit is perfect.  I have room to wear a long sleeve turtleneck under it on a cool day.  It is super cute with my black jeans.  I would recommend.",
belinda,no lining cheap material,https://www.amazon.com/gp/customer-reviews/R26UNSDK2Z96T8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D45FXZKS,"1.0 "," the United States "," January 7, 2025",Size: XX-LargeColor: Lake Green,Verified Purchase,no pockets its a coat most coats have pockets not happy with product,
