评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Linda Riley,Fits great,https://www.amazon.com/gp/customer-reviews/R1XRLJHY8G352Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"5.0 "," the United States "," January 19, 2025",Size: LargeColor: Grey,Verified Purchase,Very comfortable and warm,
Amazon Customer,Comfortable!,https://www.amazon.com/gp/customer-reviews/R1T0K2DV8TGZ9X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"5.0 "," the United States "," January 16, 2025",Size: LargeColor: Black,Verified Purchase,"I love these sweatpants! They are very comfortable I'm 5'3 160 pounds and I bought a size large. I have the grey pair in a size medium they fit, but I have a muffin top lol and the large size has more flexibility!",
Lyss,Sizes vary,https://www.amazon.com/gp/customer-reviews/ROC41KXDD4PZY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"3.0 "," the United States "," January 13, 2025",Size: MediumColor: Black,Verified Purchase,"I bought 2 sweats in different colors both the same size (both medium). However when I received them they both fit differently, one fit like a small and the other one fit like a medium would. I guess just keep that in mind 🤷🏻‍♀️ the quality of the fabric on the other hand feels nice and sturdy",
H.M.,Very comfortable and surprisingly stylish,https://www.amazon.com/gp/customer-reviews/R9T4MRXNV3ZOR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"5.0 "," the United States "," January 11, 2025",Size: SmallColor: Black,Verified Purchase,"I bought these on a whim because they looked comfortable and like they'd go good with the type of sneakers I wear every day.  I'm definitely not a sweatpants person, but these are great!They're thick, soft, comfortable and fit well (the legs are huge, definitely loose and roomy but thick enough not to collapse on themselves).  I normally wear an XS (5'6"" and between 100 and 104 lbs) and the small is very comfortable on me.  I'll be wearing these inside and outside the house and would get more colors but I'm not until the remaining light-colored neutrals and the only other option is a dusty blue that won't fit into my wardrobe.",
Jackie Routh Gaither,Great pants if I were tall,https://www.amazon.com/gp/customer-reviews/R2N4H2SEAPVNO8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"3.0 "," the United States "," January 10, 2025",Size: X-LargeColor: Black,Verified Purchase,"Love the pants. Thick fabric, soft to touch. Waist and hips fit great but from the thighs down, they were large and baggy. Elastic cuff too large for the ankles and about 8 inches too long. I am 5'2"".",
Hannah,runs small,https://www.amazon.com/gp/customer-reviews/R28284NHY0X9RU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"4.0 "," the United States "," January 8, 2025",Size: X-LargeColor: Grey,Verified Purchase,The pockets make these feel a lot tighter than they should...Not as much stretch as I normally like but they're fine for the price.,
Michele Glynn,Good quality. Tight waist.,https://www.amazon.com/gp/customer-reviews/R1ZSVOWCGU28F1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"4.0 "," the United States "," January 8, 2025",Size: SmallColor: Grey,Verified Purchase,Cute for a teen. Good fit except waist is tight. Lucky i can have them loosened by my seamstress.,
Manuela Correa,My go to sweats!,https://www.amazon.com/gp/customer-reviews/RIOKSYA7QFVAH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"5.0 "," the United States "," January 7, 2025",Size: LargeColor: Black,Verified Purchase,Incredibly soft and thick quality material. It fit so comfortably and it is very well made.,
Oona,Sizing is inconsistent??,https://www.amazon.com/gp/customer-reviews/R1T0YVGFGGX8FN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"3.0 "," the United States "," January 7, 2025",Size: LargeColor: Black,Verified Purchase,"Bought 2 black and 2 grey, both in a Large(L) and the grey fit weird, so tried on the black and it fit perfect. I opened the other two of each color and the same thing. Black L fit and grey L did not, was tighter in every way. The black ones are great tho, fit nice and feel nice to the touch. Just wish for better sizing consistency",
resident 626,Ok pants,https://www.amazon.com/gp/customer-reviews/R23G1TQU6Z4SJA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CDQ465K4,"2.0 "," the United States "," January 6, 2025",,Verified Purchase,"The material is very thick, almost stiff. Got the cream colored pants but in actual the color is almost neon. Doesn’t really go with any outfit. Because the material is very thick, the flap pockets don’t stay down. They stick out somewhat which isn’t a great look. Thought this would make a good travel joggers but it gets way too warm for me. Not a flattering cut for most body shapes I’d imagine.",
