评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
LaTrenda Nichoslon,Love It!!!!,https://www.amazon.com/gp/customer-reviews/R5EJD8MLGAO2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," January 19, 2025",Color: BlackSize: XX-Large,Verified Purchase,"I haven’t worn it yet, but it feels extremely soft and will be super cute with leggings. I will be looking for another one. 😁😁",
Amazon Customer,Different fabric,https://www.amazon.com/gp/customer-reviews/R3L5LF4ANRIMOJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," January 18, 2025",,Verified Purchase,"I like the short sleeve version and it fits well, but it’s an entirely different material than the long sleeve shirts. The long sleeve have a heavier, cotton fabric. The short sleeve is a slicker material that doesn’t stretch. The lighter colors (lavender) are see through in short sleeves as well. I have two long sleeve and three short sleeve and while I don’t plan to return them, I definitely prefer the  overall quality of the long sleeve version more.",
Di,Not as pictured but still pretty,https://www.amazon.com/gp/customer-reviews/R3LA0FLKXA0AJ1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," January 15, 2025",Color: A1 PurpleSize: Large,Verified Purchase,"The picture looked like it was going to be sweater like but it was more like a tee shirt top. It is still pretty however I won't be buying additional colors. I could have went a size down but the XL was also fine. (5'3"", 170 lbs)",
Chandra,Love,https://www.amazon.com/gp/customer-reviews/R1NBNMD23HR0XD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," January 14, 2025",Color: A37 Black GreySize: XX-Large,Verified Purchase,Very comfortable looks so cute with leggings has good material,
Haylen Vanessa,Suave!!,https://www.amazon.com/gp/customer-reviews/RQ6562FRJQATT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," January 10, 2025",Color: A1 PurpleSize: Large,Verified Purchase,La tela es muy delgada y la talla viene grande.,
Rachelle,Soft,https://www.amazon.com/gp/customer-reviews/RGWC9JVVKNW1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"4.0 "," the United States "," January 9, 2025",Color: A1 BrownSize: Large,Verified Purchase,Beautiful color.,
maryw,Very soft,https://www.amazon.com/gp/customer-reviews/R3OSDX2CYQEBGA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," January 8, 2025",Color: BlackSize: X-Large,Verified Purchase,Love it. Very soft and a good material. Can’t wait to wear it out,
Christina Traboulsy,Don't like the material,https://www.amazon.com/gp/customer-reviews/R2OMS9AYPJKUOX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"2.0 "," the United States "," January 7, 2025",Color: BlackSize: X-Large,Verified Purchase,Don't like the material of this dress shirt I am keeping it because I'm going to wear a cotton t-shirt underneath it I like the pockets but I will not buy it again and I will not refer to anybody else thank you very much I'd like a full refund,
RoRo,The sizing is off,https://www.amazon.com/gp/customer-reviews/R32PY1NWCL6LG5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," January 5, 2025",Color: A GreenSize: X-Large,Verified Purchase,It was a pretty color and material but it was way too big.,
Holly williams,Absolutely most comfortable shirt,https://www.amazon.com/gp/customer-reviews/R29KNTH59U6R26/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," December 27, 2024",Color: BlackSize: X-Large,,"I love the feel of the fabric, stretch and length were perfect and the pockets are an added bonus. Could be a tad bit longer in length for tall people",
Shelli Ann Garland,Comfortable and Silky Soft,https://www.amazon.com/gp/customer-reviews/R1EVJ813JKH2LP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," December 25, 2024",Color: A1 BrownSize: XX-Large,Verified Purchase,Great material. Very washable and super soft fabric. Great for work or lounging. Nice color selection too.,
Kristie,Color was off than what was pictured,https://www.amazon.com/gp/customer-reviews/R2V7UPEGV6G9GB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"4.0 "," the United States "," December 21, 2024",Color: A GreenSize: Small,Verified Purchase,The color was more of a faded dull grey-green than the actual color in picture.,
Kellene Hubbard,Often 2xl,https://www.amazon.com/gp/customer-reviews/R14ESMWZPLHI7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," December 20, 2024",Color: BlackSize: Large,Verified Purchase,Can not wear,
Victoria Mehmel,Very Small - Not Ling at All,https://www.amazon.com/gp/customer-reviews/RFMNH7XRX4HJI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," December 14, 2024",Color: A37 Black GreySize: Large,Verified Purchase,So I ordered a bunch of these shirts thinking they would be long enough to wear with tights and riding boots but the shirt is so short. The image does not describe the actual style at all.,
Pam Robinson,"Great fit, comfortable",https://www.amazon.com/gp/customer-reviews/R149OJYR9AEX6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," December 13, 2024",Color: A13 MauveSize: Large,Verified Purchase,Exactly as shown and super comfortable. I wore this with leggings to travel on the plane. Love it!,
Redrocker81,"If you like the potato sack look, this shirts for you!",https://www.amazon.com/gp/customer-reviews/R86MA1E7O1FOW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," December 12, 2024",Color: A GreenSize: Large,Verified Purchase,"Shapeless, weird material.",
DogMama,It is wonderful!,https://www.amazon.com/gp/customer-reviews/R27LNG625JTJ93/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," December 7, 2024",Color: BlackSize: X-Large,Verified Purchase,"There is nothing I dislike more than about this shirt. I love it! I’m completely satisfied with it. Good fit, right length-love the pockets and love the material it’s made from it’s soooo soft! And it didn’t shrink when I washed it. I I would recommend it to anybody, and I know that I’d buy it again for sure. I love it.",2
Anna,Size I h to big,https://www.amazon.com/gp/customer-reviews/R1TD6V1BOKZPSW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," December 2, 2024",Color: A RoseSize: Medium,Verified Purchase,Cut to big,
Loopy Leah,cute,https://www.amazon.com/gp/customer-reviews/R3T0XOQTJXQNRV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"2.0 "," the United States "," November 23, 2024",Color: A1 BrownSize: XX-Large,Verified Purchase,cute top but weird material,
April S.,So comfy!,https://www.amazon.com/gp/customer-reviews/R2HF43RIJZ10O1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," November 19, 2024",Color: A14 GreenSize: X-Large,Verified Purchase,This is the comfiest top I own! And it's so soft to the touch and you can't go wrong with anything that has POCKETS!,2
Krista,Shapeless,https://www.amazon.com/gp/customer-reviews/R4ONDD9JIYHKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," November 18, 2024",Color: BlackSize: Large,Verified Purchase,It's very boxy and shapeless. The front deep pockets are nice though. Feels like a heavier spandex material.,7
Amy McLarty,not flattering,https://www.amazon.com/gp/customer-reviews/R1OA9U2CDU2CFU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," November 15, 2024",Color: BlackSize: XX-Large,Verified Purchase,I returned this item. the fabric was not flowey and the shape was a box,
love,"Stained had streaks of a a liquid on the item, absolutely horrible purchase!",https://www.amazon.com/gp/customer-reviews/R2FB8N0IIORONH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," November 15, 2024",Color: BlackSize: X-Large,Verified Purchase,Arrived stained with streaks of an unknown substance. Tried washing it but it didn’t come out. Absolutely made with horrible material a complete and total waste of money,
Patricia Robbins,Beautiful,https://www.amazon.com/gp/customer-reviews/R37ARZ3TIHGUGO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," November 6, 2024",,Verified Purchase,Love this!!,
P Middleton,Classy,https://www.amazon.com/gp/customer-reviews/RXVG2TT7OUP8N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," November 5, 2024",Color: A OrangeSize: X-Large,Verified Purchase,Nice fit...,
Patricia Mascarenas,Doesn’t look the the photo on Amazon,https://www.amazon.com/gp/customer-reviews/R158TM2XGAMD44/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"3.0 "," the United States "," November 3, 2024",Color: A37 Black GreySize: Large,Verified Purchase,I was disappointed in the fabric,
Heather A,Disappointed,https://www.amazon.com/gp/customer-reviews/R5R239KSUC80Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"1.0 "," the United States "," November 2, 2024",Color: A37 Black GreySize: XX-Large,Verified Purchase,Doesn’t even look close to the pictures. It is as short as a normal tshirt ad not the material it looks like,2
Dana,Better than I thought,https://www.amazon.com/gp/customer-reviews/R2VDOVCZPYWHT0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," November 2, 2024",Color: A1 BrownSize: XX-Large,Verified Purchase,"I love how this fits as a tunic with leggings.  I’m busty and 16/18 bought xxl , it fits on top and flows looser at the waist to knees.  I like the way it has a panel at bottom for movement inward not just hanging like a tent.  I love 3/4 sleeve and tee shirt like material.",
Tamie,Love,https://www.amazon.com/gp/customer-reviews/R184KGMFUUX9MP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," November 2, 2024",Color: BlackSize: Large,Verified Purchase,3rd color purchased love them all,
Sheila Sweeney,Runs big,https://www.amazon.com/gp/customer-reviews/R20A7F643CQN1I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"4.0 "," the United States "," October 30, 2024",,Verified Purchase,Pretty color,
SuzyMac,Fabulous,https://www.amazon.com/gp/customer-reviews/R3BLO1YAZ3RBY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 27, 2024",Color: BlackSize: Medium,Verified Purchase,Medium fit perfectly. Love the material and everything about this tunic.,
Amazon Customer,Tooooo Large Top,https://www.amazon.com/gp/customer-reviews/R3SHPXEP2BMR4U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"2.0 "," the United States "," October 27, 2024",Color: A GreenSize: X-Large,Verified Purchase,Returned as way toooo big,
Aggie,I recommend bigger size,https://www.amazon.com/gp/customer-reviews/R1AYM0L6SY8N2X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 22, 2024",Color: A GreenSize: Large,Verified Purchase,I usually wear medium but this time I got a large because I though it would look better and it did. I got 2 different colors but one of them wasn't the same fabric/quality so keep that in mind when ordering.,
Trisha,The perfect tunic!,https://www.amazon.com/gp/customer-reviews/RRJCGOH8OULIZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 17, 2024",Color: A NavySize: Medium,Verified Purchase,"Quality felt cheap at first glance, but the fit was great, and it washed really well. I actually just ordered two more!",2
Native Oregonian,Love it!,https://www.amazon.com/gp/customer-reviews/RQ5IX9I0AXOKV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 16, 2024",Color: BlackSize: XX-Large,Verified Purchase,"I bought several of these and love them. Because I experience so many hot flashes daily, I appreciate the lightweight soft t-shirt type material, the short length of the sleeves and the long tunic length which I can wear modestly with leggings. I’ve  been searching for something like these for quite a while. FINALLY!!!! Thank you",
BAJARS2531,Not what I thought,https://www.amazon.com/gp/customer-reviews/R3LE90INXDVO5D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"2.0 "," the United States "," October 16, 2024",Color: BlackSize: Large,Verified Purchase,"I feel like this is becoming such a common theme with clothes bought online. This fabric is cheap. It’s not at all what I was looking for. I was expecting maybe sweatshirt or sweater material but it’s nylon/polyester. Feels strange, traps heat, makes you sweat. This one missed the mark for me by a mile",4
Amazon Customer,Comfortable,https://www.amazon.com/gp/customer-reviews/R3JZBXWB84WQLI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 10, 2024",Color: BlackSize: Large,Verified Purchase,Absolutely love it! It is very roomy. The pockets are perfect and he is very comfortable.,
Lauren,So soft and comfortable,https://www.amazon.com/gp/customer-reviews/R1QCHYA59T7V7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 10, 2024",Color: A14 GreenSize: X-Large,Verified Purchase,I love this top. The material is so soft and comfortable.  I purchased 2 and may order a third. Color is true too picture. Runs true to size. Highly recommend.,
Joy F V,fabric is cheap and uncomfortable,https://www.amazon.com/gp/customer-reviews/R29XM3N2MKC4S8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"2.0 "," the United States "," October 8, 2024",Color: A1 BrownSize: X-Large,Verified Purchase,"Its a long t shirt with pockets that is made of a very cheap, hot uncomfortable material. I would not recommend.",
Maria CARBONE,Softness plus !,https://www.amazon.com/gp/customer-reviews/R2H8LONEDEQ35P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 7, 2024",,Verified Purchase,This is so soft I love wearing it. Nicer then the picture,
Lori Palmore,Shirt to Dress,https://www.amazon.com/gp/customer-reviews/R2MNTIETUUE29G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B08ZDPCKVM,"5.0 "," the United States "," October 1, 2024",Color: A1 WhiteSize: X-Large,Verified Purchase,"I purchased it as a shirt, but it was so sleek and fell so nicely over the hips that I will wear as a dress.",
