评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Casey and Autumn Hicks,"Decent quality, very small, not good for big folks.",https://www.amazon.com/gp/customer-reviews/R3TGECDFPXB98O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"3.0 "," the United States "," January 18, 2025",Size: 4X-LargeColor: Brown-1,Verified Purchase,"Tiny pockets and not very stretchy. The band is stretchy, but the rest is not. If your a + size guy, if your above a 48 theses will be tight or won’t fit at all.",
William Lundgren,Super comfortable,https://www.amazon.com/gp/customer-reviews/R2KRU9BTJBRI2M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"5.0 "," the United States "," January 9, 2025",Size: 4X-LargeColor: Red-1,Verified Purchase,"Very comfortable pants, love wearing them on a lazy day around the house",
Eeen,Indubitably,https://www.amazon.com/gp/customer-reviews/R1LDVQFK4YG0SI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"5.0 "," the United States "," January 8, 2025",Size: SmallColor: New Black,Verified Purchase,"Overall a great pair of sweats. Very comfortable, airy, and clean looking; especially nice for the rave outfit I bought it for but i’m most definitely wearing it casually. The black looks bold and the material feels relatively durable, I wouldn’t recommend for cold weather though.",
John Eskidjian,Comfy to the Max,https://www.amazon.com/gp/customer-reviews/RC22XZT25AJI9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"5.0 "," the United States "," January 8, 2025",Size: LargeColor: Red,Verified Purchase,These make me feel comfy and free.,
Amazon Customer,Don’t waist your money,https://www.amazon.com/gp/customer-reviews/RZUG6S3FZTGT4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"1.0 "," the United States "," December 30, 2024",Size: XX-LargeColor: Black,Verified Purchase,"The material is terrible and extremely thin like see-through thin , very rough, itchy, and uncomfortable the elastic rolls over on itself inside the waistband",
brandi,Don't bother/false advertisement,https://www.amazon.com/gp/customer-reviews/RWRJDY2NQ9DKC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"1.0 "," the United States "," December 26, 2024",Size: 3X-LargeColor: Navy New,Verified Purchase,"The waist and ankle sizes are way off. It is an EXTREMELY rough material. And it arrived with holes. Also, the ad states 100% cotton. They are NOT cotton. They're 100% linen.",
Blake,"Pants are great, but have a MAJOR flaw.",https://www.amazon.com/gp/customer-reviews/R25J5LAAIO4HK5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"2.0 "," the United States "," December 23, 2024",Size: MediumColor: New Black,Verified Purchase,"I'm a big fan of harem pants, but these don't have elastic on the ankle(where they absolutely should be so they can stretch around your foot) the material is like scribs, so if you're a person with a size 10 or greater foot good luck putting these on and taking these on and off. Im size 12 It's an absolute struggle. I almost had to cut these to get it off.",
Works great. I think I m gonna put a leather band on it though,Fits and comfy,https://www.amazon.com/gp/customer-reviews/R3GIQOM5U02PWD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"4.0 "," the United States "," December 22, 2024",Size: LargeColor: New Black,Verified Purchase,It's good for movement. Loose fit and tight on the waist but not too much so. I use them for my workout clothes. Material does soften over washings.(sandpaper out of the gate) but softens up with a few washes.,
Lucas,NOT 100% COTTON AS ADVERTISED BUT A COTTON BLEND.,https://www.amazon.com/gp/customer-reviews/R3KVJ7PRI1CTX2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"3.0 "," the United States "," December 22, 2024",Size: X-LargeColor: Black,Verified Purchase,"Really liked the cut and feel, but had a spark from an outdoor fire landed on the material and it definitely burned like polyester and I could tell from the feel of the material that had burned that it was a blend at least.  I was on the cusp of ordering more of these, but will not be doing so as the advert is misleading.",
Dave,Baggy pants,https://www.amazon.com/gp/customer-reviews/R11F0539KHEOT6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CH9NSTQ7,"5.0 "," the United States "," December 21, 2024",Size: LargeColor: Orange,Verified Purchase,"They just call them baggy pants. Im a white guy with a couple Indian friends, i got these to feel more comfortable. Size is accurate, fabric is not bad, colors are bright and craftsmanship is good. I think i paid 30-35$for one. So a little expensive in my opinion, but they are comfortable and I’m happy with them.",
