评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Abbie Morin,Gorgeous 😍😍,https://www.amazon.com/gp/customer-reviews/R3RFS1CP50BX0U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," December 17, 2024",Size: LargeColor: Purple,Verified Purchase,Gorgeous dress and fit really well. The fabric was nice and was very comfortable.,
Lisa Valentino,Missing piece,https://www.amazon.com/gp/customer-reviews/R1PUKQ5OAUQRI9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"3.0 "," the United States "," November 18, 2024",Size: XX-LargeColor: Purple,Verified Purchase,Beautiful dress but was missing the strings for the corset so I had to return it,
Luna Dark,Not bad,https://www.amazon.com/gp/customer-reviews/R1SR8G7KPQA9Z8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," October 31, 2024",Size: XX-LargeColor: Purple,Verified Purchase,Did it's job on my first date.,
Kristin Chase,Pretty dress... poorly made,https://www.amazon.com/gp/customer-reviews/R1IZOJ8CELI5WF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"3.0 "," the United States "," October 20, 2024",Size: LargeColor: Red,Verified Purchase,"Very pretty dress but in my first looping of the corset ribbons, one of the eyelets (the thing that you have to string the ribbon through) broke and so the dress didn't look right :-(",
Montie E.,"As pictured, beautiful dress",https://www.amazon.com/gp/customer-reviews/R1CHV7X4ZXNSVH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," September 20, 2024",Size: LargeColor: Red,Verified Purchase,"This was the perfect homecoming dress for my teenage daughter. It fit as expected. She usually wears a medium, but the large was shipping faster, so it was a little big on her but still fit fine. We were able to adjust the laces and back accordingly. For reference she’s 5 foot 10 and 145 pounds very pleased with the purchase.",
jerry riley,Not well made,https://www.amazon.com/gp/customer-reviews/R3S11W0XQQTINI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"1.0 "," the United States "," August 13, 2024",Size: LargeColor: Purple,Verified Purchase,Zipper broke first time worn,
Amazon Customer,Cute and comfortable,https://www.amazon.com/gp/customer-reviews/R2BD0SWEFTOUDJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," June 20, 2024",Size: SmallColor: Purple,Verified Purchase,"I bought this for my Goth teen daughter for after Prom. She loves it. The lacing at the waist snugs it up beautifully. Alternately, she has since worn this several times to other events with a corset. It looks cute either way. Laundering is a breeze. My only concession is I do put it in a laundry bag to prevent the lace from snags. For how inexpensive this dress is, I honestly wasn't expecting much. But it's comfortable, looks good, and is easy to care for.",
Rhoda,"Very cute, thin material",https://www.amazon.com/gp/customer-reviews/R1YT3W7382JL00/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," April 4, 2024",Size: SmallColor: Red,Verified Purchase,"It is adorable, I paired it with a petticoat and shrug. I received a bunch of compliments for it on our valentines dinner date. The material is thin, and a few threads are fraying on the edge, but it is really comfortable and cute!",4
evangelina welch,Dress,https://www.amazon.com/gp/customer-reviews/R2JR10CD5KO2C1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"2.0 "," the United States "," March 19, 2024",Size: LargeColor: Red,Verified Purchase,The dress is beautiful but the dress didn't come with the string to make it a corset on the sides!,
Amy Frischmann,Fits great,https://www.amazon.com/gp/customer-reviews/R2911LWJLK9K86/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0C1SBT8TL,"5.0 "," the United States "," February 17, 2024",Size: X-LargeColor: Purple,Verified Purchase,"Got this for a valentines dress for a date, it fit great and was very comfortable.",
