评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
angela,Huge Bag!,https://www.amazon.com/gp/customer-reviews/R75VBAIDYECP7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," January 19, 2025",Color: Black-g,Verified Purchase,"This Bag, tote is awesome! Beautifully crafted! Love it!",
Taryn Stamper,pleasantly surprised,https://www.amazon.com/gp/customer-reviews/R4Y0HR4AQ76CI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," December 24, 2024",Color: Black1,Verified Purchase,"i didnt expect it to be so big! and the quality is very nice for the price, worth every penny.",
Mildred Hill,Really like it,https://www.amazon.com/gp/customer-reviews/R19JCROM4V37PV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," June 18, 2024",Color: Black1,Verified Purchase,This is really cool. I'm definitely keeping it. But it is ALOT bigger than I was expecting but I like big purses. It has several different little pockets on it.  Glad I got it.,
Khadijah Rahim,Stitches busted,https://www.amazon.com/gp/customer-reviews/R3B65TKF7VTMWU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"3.0 "," the United States "," December 11, 2023",Color: Black1,Verified Purchase,"I love this purse, but the stitches looks busted. I don’t think those strings are supposed to be coming out",
Rhonda Straub,Cute cute cute!,https://www.amazon.com/gp/customer-reviews/RI0FOAYEA4XHB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," December 4, 2023",Color: Black-c,Verified Purchase,I LOVE this bag! It works great as a shoulder bag and a backpack. Lots of space. The skull zippers are really neat. I’m so happy I made this purchase!,
Jessi Lynn,Not great quality,https://www.amazon.com/gp/customer-reviews/RJZBIPYT14L8I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"3.0 "," the United States "," November 19, 2023",,Verified Purchase,"I love the design of this purse! I LOVE skulls & black, but the pocket inside ripped after only a few weeks. I never even used the pocket that ripped! It just got caught on stuff I put inside such as my wallet or anything really. Created a big hole in there now... Very disappointing...",
Katrina Wisniewski,It’s alright for what it is,https://www.amazon.com/gp/customer-reviews/R8KQ3DM3YUL31/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"4.0 "," the United States "," October 3, 2023",Color: Black-c,Verified Purchase,"I really wanted this purse. Once I got it in the mail I didn’t realize how huge it was. I needed a bigger purse but not THAT big. The back zipper is annoying. It will zip but then when I go to open it, sometimes the pocket is open (as in the zipper cracks in the middle and opens), then I can’t unzip it all the way, goes more than halfway, but it gets stuck because it unzips when it should and not the teeth get stuck at a certain point. That is the only drawback of this purse, aside from the fact that it’s bigger than I expected 🤷🏼‍♀️. Overall it’s a decent purse.",
Sariel,Great (large) bag,https://www.amazon.com/gp/customer-reviews/R2XLUE83VGN969/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," May 10, 2023",Color: Black1,Verified Purchase,"I was pleasantly surprised by the quality of both the inside & out and the ability to turn into a backpack! I got the lovely skull interior and it definitely helps with finding things (boo dark linings!) Also and this was really the best part, it STAYS on the shoulder comfortably. I was overwhelmed at first as I didn't realize how big it was (my mistake not the companys) but it's become my favorite purse now, I adore it.",
Dorothy Boswell,In love,https://www.amazon.com/gp/customer-reviews/RIYQRX5XT0VJW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," May 5, 2023",Color: Black1,Verified Purchase,I am in love with this bag. The details alone are amazing and I love that I can carry everything I need for the day and not feel like it weights a ton,
Angela,Purse,https://www.amazon.com/gp/customer-reviews/R2XMP7IIBKH944/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BCVDT6HY,"5.0 "," the United States "," April 25, 2023",Color: Black1,Verified Purchase,Real nice,
