评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Maria,invest in something more high quality,https://www.amazon.com/gp/customer-reviews/RUR01Y1LIA923/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"2.0 "," the United States "," January 18, 2025",Size: LargeColor: Grey,Verified Purchase,"this shirt was not comfortable and not of good quality. the grey color seemed off, and it shrunk around the color when i washed it. it fits all weird and wasn’t worth my money.",
Zoe H,Arms oversized; rest of shirt is not,https://www.amazon.com/gp/customer-reviews/R3OAABP6FH8667/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"1.0 "," the United States "," January 10, 2025",Size: LargeColor: Lightgrey,Verified Purchase,"Sent back. Hortible cut. Long loose arms, tight body . Took forever to come and this disappointment. Even worse is the seller makes threats about you having to pay for returning shipping as a way to only refund you 15% back and you keep their horrible garment. In telling you, ship it back. It's threats only. I hope Amazon bans this seller!!",
ur mom XD,the quality is meh,https://www.amazon.com/gp/customer-reviews/R3S8ROSWW6C5GI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"2.0 "," the United States "," January 9, 2025",Size: MediumColor: Grey,Verified Purchase,the kid who made this is the factory better have gotten paid a good amount for you to price this at $35 with shipping. the material feels super cheap and there are some threads sticking out. I feel like I can get this at a flea market in bangkok for 10% of the price. unfortunately i do not live in southeast asia. but this is ridiculous even in this economy. do better amazon.,
Sieglinde,Great Christmas Gift! Was Greatly Appreciated!,https://www.amazon.com/gp/customer-reviews/R33VID4AT5C0E9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"5.0 "," the United States "," December 28, 2024",Size: X-LargeColor: Grey,Verified Purchase,We've been looking for a shirt like this for quite some time. My child was super happy when they opened this for for Christmas! I'm always glad when I can please my child who is very particular about their clothing! Thank You so much!,
Jodi Letizia,great material and fit,https://www.amazon.com/gp/customer-reviews/R3LSDWXPHYBY2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"4.0 "," the United States "," November 23, 2024",Size: MediumColor: Grey,Verified Purchase,got this for my daughter and she really likes it. it's super soft and fits true to size.,
jac mccann.,awfully made.,https://www.amazon.com/gp/customer-reviews/R3LI2Q4RZTZGBY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"1.0 "," the United States "," November 11, 2024",Size: LargeColor: Red,Verified Purchase,"I purchased this shirt in three different colors and they are SO poorly made... First of all, they are not as pictured...the inside is white. Second of all, they have zero stretch (and I wasn't looking for a stretch) but they're so stiff that you can't even move your arms...and I got an oversized size so they're not too small, they just don't move with your body at all. If I could give zero stars I would and I don't say that lightly...i'm just so extremely disappointed.",
JSA,False advertisement,https://www.amazon.com/gp/customer-reviews/R7CL6O5QUQAQP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"1.0 "," the United States "," November 11, 2024",Size: XX-LargeColor: Pink,Verified Purchase,Picture is not even close to product.  Barely goes past my waist and is not loose at all.  Picture and description deceptive. Size way way small for a 2 XX.  So disappointing.,
Amazon Customer,"Runs small, long sleeves",https://www.amazon.com/gp/customer-reviews/R1YCN33BNKVV6Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"4.0 "," the United States "," November 4, 2024",Size: X-LargeColor: Lightgrey,Verified Purchase,This shirt runs small. I looked at the measurements and bought the one that should fit me. It was tight and felt like a crop top. I'm not the smallest gal in the world but I'm not huge. I do have boobs... so maybe this is for someone who has less of a chest? Not sure. If I sized up the sleeve would be too long. The fabric was kinda itchy too. It could soften up in the wash but I'm returning mine.,2
Adrianna,Comfy,https://www.amazon.com/gp/customer-reviews/R3C7B3B94VUT9H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"5.0 "," the United States "," October 30, 2024",Size: SmallColor: Grey,Verified Purchase,Very comfortable to wear!,
AMHen,Short for its size,https://www.amazon.com/gp/customer-reviews/R2V2HYCXGNO4N3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D7HDMKQL,"3.0 "," the United States "," October 24, 2024",Size: XX-LargeColor: Grey,Verified Purchase,The size isn’t exactly accurate. This shirt is pretty short for an XXL.,
