评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Tony,my everyday bag,https://www.amazon.com/gp/customer-reviews/R29EWEGBLW0NFH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"5.0 "," the United States "," January 11, 2025",Color: Army Green,Verified Purchase,"honestly love the size and functionality of the bag. The cross body sling is comfortable and easy to adjust. I get complimented on this bag at least once a week and am always having people ask me where I got it from. Only negative about the bag is that the frayed edges of the sling causes the thread to come off easily and I am constantly ripping off the strings. However, I think that the loose strings sometimes add character to the bag lol.",
Mrs. Angela Lee,Nice bag,https://www.amazon.com/gp/customer-reviews/R3B1DKK18EAD71/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"4.0 "," the United States "," December 24, 2024",Color: Army Green,Verified Purchase,This was a Christmas gift.,
RNMOM,Falls apart,https://www.amazon.com/gp/customer-reviews/R3JRM3QDXL270F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"1.0 "," the United States "," November 29, 2024",Color: Army Green,Verified Purchase,"The strap is falling apart, strings handing off.",
daygloharness,Great size but strap falling apart after use,https://www.amazon.com/gp/customer-reviews/R11BFKQ8FH1XOR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"3.0 "," the United States "," November 8, 2024",Color: Army Green,Verified Purchase,"The bag itself was exactly what I wanted for travel, but the strap is not stitched on the edges and started to unravel almost immediately. It also slides out of where it attaches to the bag regularly.",
Petra,Not good,https://www.amazon.com/gp/customer-reviews/R62C8VO8N50HK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"3.0 "," the United States "," November 8, 2024",Color: Army Green,Verified Purchase,"Craftsmanship is the only problem. The zipper is misaligned by a few inches, making the closure more of a suggestion and threads keep unraveling out of it unprompted. If it were made better it would have been perfect.",
JennRijos,Nice bag but the shoulder strap frays too much,https://www.amazon.com/gp/customer-reviews/R3QTUTY0OJN6UL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"3.0 "," the United States "," October 21, 2024",Color: Black,Verified Purchase,I love the size of the bag and the material but they didn’t sew the shoulder strap correctly so that the ends don’t fray. I’m constantly having to pull off strings.,
Sr. Peg Lane,Workmanship,https://www.amazon.com/gp/customer-reviews/R24LM7S9I8JPAE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"3.0 "," the United States "," September 8, 2024",Color: Army Green,Verified Purchase,I liked it because it served the purpose that I needed. However the the bag was poorly made.,
Satisfied,Fits everything,https://www.amazon.com/gp/customer-reviews/R3S64GOVTZI3KT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"5.0 "," the United States "," July 14, 2024",Color: Army Green,Verified Purchase,"I absolutely love this bag, so much as I have the red one too.  It holds anything and more, great to take to a flea market, I carry this and everybody want to ""here can you put this in your purse"" type thing . It stays on my shoulder or cross body.  A definite must have!!!",
Ku'uipo Kalawai'anui,Terrible quality,https://www.amazon.com/gp/customer-reviews/RU221SH7U6718/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"1.0 "," the United States "," June 7, 2024",Color: Army Green,Verified Purchase,The pockets are ripping off at the seams and the material is coming apart. Don’t waste your money,
Jenate,Nice and big.,https://www.amazon.com/gp/customer-reviews/RNFO8DQX4RTD9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"4.0 "," the United States "," April 8, 2024",Color: Army Green,Verified Purchase,Great for a big bag to fit a lot of stuff. But the strap started coming apart string by string. I still like it though.,
Amazon Customer,Great! but the strap could use some work,https://www.amazon.com/gp/customer-reviews/R16X4CANIJFMQR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"4.0 "," the United States "," February 7, 2024",Color: Army Green,,"This is my favorite bag! The edges of the strap fray and there's nothing stopping it from sliding right out though, I wove it back in the buckle and that seemed to keep it in place. Other than the issues with the strap it's a wonderful bag. (I also had a big enamel pin on it to keep it from sliding out for a while)",3
Nicole Winfield,Great quality!,https://www.amazon.com/gp/customer-reviews/R12O10MM8QK3ST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"5.0 "," the United States "," December 19, 2023",Color: Army Green,Verified Purchase,I absolutely love this bag! It’s made really well and thick,
Autumn Baker,Cute,https://www.amazon.com/gp/customer-reviews/R2ILAEG66TB400/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"4.0 "," the United States "," December 18, 2023",Color: White,Verified Purchase,For what you get it isn’t bad. I tie dyed mine and it looks super cute. I noticed it came unhooked or whatever so I tied mine so it wouldn’t and honestly I love it just sucks the strap decided to commit.,2
Smiley,Poor quality bag,https://www.amazon.com/gp/customer-reviews/R2YF55KJ4PQXSI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"2.0 "," the United States "," November 11, 2023",Color: Army Green,Verified Purchase,"This bag is like a rag.  It’s not well made and it smelled really bad, I think it may be the dye or something, seemed washable- so gently washed it, bought came apart, still smelled. The idea is cute, the style is cute. The quality not so much.",6
Elvia Mello,Gift,https://www.amazon.com/gp/customer-reviews/R36PVDTNH3NBRP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"5.0 "," the United States "," October 30, 2023",Color: Army Green,Verified Purchase,Excellent,
Vickie Fine,Too heavy and weighted feeling.,https://www.amazon.com/gp/customer-reviews/RBDZB10PNJG2O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B1F6WVLN,"2.0 "," the United States "," October 22, 2023",Color: Red,Verified Purchase,"The hobo bag was just as described. I like the appearance the quality was pretty good. I just wished the material was not so heavy by the time you put a wallet, keys, or anything in it, just pulled your clothes down at the top of the shoulder and was not comfortable at all to carry. But overall it was a nice bag.",3
