评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Auburn Fan,Sizing is smaller than expected,https://www.amazon.com/gp/customer-reviews/R29LNFBTSSLYQU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPPPX1L8,"2.0 "," the United States "," January 12, 2025",Size: 14-15 YearsColor: Elastic Wasit - 04 Lightblue,Verified Purchase,Ordered exact size and it’s about 2 sizes smaller,
Tim,Worked great,https://www.amazon.com/gp/customer-reviews/R1FJZ52JF5LTE8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPPPX1L8,"5.0 "," the United States "," December 14, 2024",Size: 13-14 YearsColor: Zipper - 02 Blackgrey,Verified Purchase,Fit just right,
Jacob Leal,The pants size was smaller then the size they gave,https://www.amazon.com/gp/customer-reviews/R1FA20WNSZLY0S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CPPPX1L8,"1.0 "," the United States "," December 2, 2024",Size: 11-12 YearsColor: Zipper - 02 Blackgrey,Verified Purchase,The sizes are off I was highly disappointed!!! As to my daughter was super excited about them jus to see that is way smaller then size,
Candy,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEY4c7cZk3UWOk7spt3hdpdQV0xUprFf926X3fwnj6UcAAAAAGebMjQAAAAB&reviewId=R6STQ906YLUOQ,"2.0 "," Canada "," January 25, 2025",Size: 14-15 YearsColor: Elastic Wasit - 10 Blue,Verified Purchase,Not true to size,
Celeste,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBFit6g8Q178zmANm6z9z3O%2FLC9s%2Fm9i3Pdik%2FileEGFAAAAAGebMjQAAAAB&reviewId=R3MLQLQ2Y0TZKU,"5.0 "," Canada "," December 28, 2024",Size: 9-10 YearsColor: Elastic Wasit - 07 Blue,Verified Purchase,My daughter loves these! But they do fit small she is 10 so I got the 9-10 size but we needed to size up to the 11-12 size. Other then that she loves them!,
Judy Tetachuk,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNvWPrwJNDEvIy8ycOi6n0JeYe9v6GKNH%2FWZu6PybNzVAAAAAGebMjQAAAAB&reviewId=R3436DYQWGSVLQ,"5.0 "," Canada "," December 25, 2024",Size: 9-10 YearsColor: Elastic Wasit - 01 Blue,Verified Purchase,These pants are awesome and so cute. I was skeptical but they’re great,
Amazon Customer,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKqO4nPAyR51WtqB2pEUeQ29n6UkOGOvVlO6J3T6N5lYAAAAAGebMjQAAAAB&reviewId=R22KCFAA65WVE,"5.0 "," Canada "," December 8, 2024",Size: 13-14 YearsColor: Zipper - 02 Blackgrey,Verified Purchase,They have an elastic waistband and fit true to size. They are a lovely quality.,
Kay,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hA%2F2OLxZXcA9kJWSrVpAMPUnKaYPBFPHfIJsGeAXCFo%2BAAAAAGebMjQAAAAB&reviewId=R12D4DKKWCE52E,"4.0 "," Canada "," June 8, 2024",Size: 11-12 YearsColor: Elastic Wasit - 08 Blue,Verified Purchase,I like the baggy jeans for my daughter. 100% accurate with the description,
SudyduS,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDcCFzbq1crxMyCwnH%2BG7Tiha38HfMplAtOkxF4P83v0AAAAAGebMjQAAAAB&reviewId=R1A1EH00N977B9,"5.0 "," Canada "," April 3, 2024",Size: 11-12 YearsColor: Elastic Wasit - 04 Blue,,"I recently purchased the Happy Cherry Baggy Jeans for Girls Ripped Wide Leg Denim Cargo Pants for my daughter, and it's safe to say she's absolutely smitten with them. As a parent, seeing her excitement and confidence soar when she wears these cute, Y2K-inspired pants is truly heartwarming.  The quality is exceptional, with the perfect blend of style and comfort that kids adore. They're versatile enough for everyday wear yet still manage to capture that trendy aesthetic she loves. Plus, the range of sizes ensures a perfect fit for various ages, making it a go-to choice for parents seeking both fashion and function in their kids' clothing.  Overall, these jeans have exceeded my expectations, and seeing my daughter's joy when she wears them makes every penny worth it.",
Vincent Côté,,https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIqCVspXZfaeWKha%2F5TlTlF56cZaL2uX3fQulYzruua5AAAAAGebMjQAAAAB&reviewId=RUD9QYHT3E50Y,"5.0 "," Canada "," April 1, 2024",Size: 11-12 YearsColor: Zipper - 02 Blackgrey,,"Seams are tough, they fit well on an average kid and look like they will last a while. Good buy if they fit your kid style.",
