评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Susan Martin,Great buy for the price.,https://www.amazon.com/gp/customer-reviews/R2FOZTVCRIDD3X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 29, 2025",Color: C-black StripeSize: Large,Verified Purchase,Great quality for price. Made well and the color is vibrant without looking over done.,
Paula C Nicola,Runs slightly small for tall girls,https://www.amazon.com/gp/customer-reviews/RPB1BCBIH9CHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"3.0 "," the United States "," January 29, 2025",Color: C-green StripeSize: Large,Verified Purchase,nice quality fabric and I love the color.  Slightly small thru shoulders and arm length not quite what I need at 5 foot10 inches and 165 pounds.  I ordered large which is usually slightly oversized but this fits slightly smaller than I expected.,
Dana Miller,Love them both - Already have a black one!!  Now I have three,https://www.amazon.com/gp/customer-reviews/R3VPGTWB7EQA5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 27, 2025",Color: C-pink StripeSize: X-Large,Verified Purchase,"Super comfortable, pairs well with a sweater vest, wash well without a lot of wrinkling.  LOVE them",
Olimpia Jimenez,Quality,https://www.amazon.com/gp/customer-reviews/RHGFAGA1US5BA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 25, 2025",Color: A-bohoSize: Medium,Verified Purchase,"I liked everything, the fabric quality, the softness, fots perfect",
JCA,Annoying to wear,https://www.amazon.com/gp/customer-reviews/RQBOG6TO7FWRL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"2.0 "," the United States "," January 25, 2025",Color: C-dark Blue StripeSize: Medium,Verified Purchase,"I wanted to love this one and the cuff detail was such a nice touch on a boyfriend style button down but it just doesn't sit right no matter how I tried to style it.  (You can see one version in my video).  The material is stiff yet bunches up.  I had a hard time with a gap in the front under the topmost buttoned buttons.  All in all i would likely be adjusting it constantly if I did end up wearing it.  Disappointed for sure,  will keep looking for the right top!",
MemphisDiva,Handsome Blouse,https://www.amazon.com/gp/customer-reviews/R34IPMYYF4CM26/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 19, 2025",Color: C-pink StripeSize: X-Large,Verified Purchase,This blouse is stunning! Bought it in pink.  The sleeves are eye catching! Fits perfect!,
Santa H.,All the buttons have been broken…,https://www.amazon.com/gp/customer-reviews/RUV0SV08TGCJ8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"1.0 "," the United States "," January 14, 2025",Color: A-bohoSize: X-Large,Verified Purchase,"Literally, every single button on this top is broken for some reason",
gadgetlady,Cute look but super stiff fabric,https://www.amazon.com/gp/customer-reviews/RV7NWPAPBW0ZW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"4.0 "," the United States "," January 12, 2025",Color: C-grey StripeSize: Large,,"This shirt is cute, and I like the look! However, the fabric feels very stiff and fake, and isn't super pleasant to wear. The cuffs are cute and I like how long they are, but they're not very comfortable. This is a good affordable shirt however, and will remain very stiff if you steam or iron it.",
lanasha strawder,Great,https://www.amazon.com/gp/customer-reviews/R2QGR36GA2D8R9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 9, 2025",Color: B-floral PinkSize: XX-Large,Verified Purchase,Nice fit,
Shelly Brown,Absolutely the best fit shirt !,https://www.amazon.com/gp/customer-reviews/RQK6BHJM8CI0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DT6JS4WG,"5.0 "," the United States "," January 5, 2025",Color: C-blue StripeSize: Medium,Verified Purchase,"Love the colors and style . The sleeves are very unique, which gives it a more modern look. Comes out of the wash looking great!",
