评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Julie,Terrible fit,https://www.amazon.com/gp/customer-reviews/R1287AYWXITBXJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"1.0 "," the United States "," January 14, 2025",Size: SmallColor: Zarmy Green,Verified Purchase,I look like I have a weenie and the jacket fits like crap. I definitely don’t recommend that anyone buy this.,
Lisa Whitehill,Amazing quality,https://www.amazon.com/gp/customer-reviews/R2I3QLY38N6GH3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," December 8, 2024",Size: XX-LargeColor: Green,Verified Purchase,Managed to snag this set for $8.00 super thick material looks much better in person the pictures don’t do the clothes justice!! I ordered a xxl and it fits perfectly I’m roughly between 200-210,
ladonna richardson,Love,https://www.amazon.com/gp/customer-reviews/R155JN8AI7MFHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," November 7, 2024",Size: X-LargeColor: Zbark Blue,Verified Purchase,Need to get in other colors very comfortable,
Courtney p,Runs small,https://www.amazon.com/gp/customer-reviews/R1W6SAV80M652V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"2.0 "," the United States "," November 1, 2024",Size: XX-LargeColor: Coffee,Verified Purchase,Small,
KD,Obsessed,https://www.amazon.com/gp/customer-reviews/R311J3WZT8Z2WD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," October 23, 2024",Size: MediumColor: Coffee,Verified Purchase,"I love this set. It's super comfy. I got a medium and am happy with the size of the hoodie top but the shorts are a little bigger than I would have thought. (I am 5'4"" and 125ish lbs) I'm okay with that because I got this to be a cozy set for around the house but just FYI.",
gillian rhein,Poor sizing and quality,https://www.amazon.com/gp/customer-reviews/RIGR6LIBFFY3N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"1.0 "," the United States "," October 6, 2024",Size: XX-LargeColor: Green,Verified Purchase,Runs very small and had small holes in it,
Brenda,Cheap material,https://www.amazon.com/gp/customer-reviews/R7GKMZ65636CK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"1.0 "," the United States "," September 30, 2024",Size: LargeColor: Zarmy Green,Verified Purchase,The material feels very cheap not soft. Will be returning.,
lis,It was a gift,https://www.amazon.com/gp/customer-reviews/R1AB9BWFJU0W1Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," September 16, 2024",Size: X-LargeColor: Zbark Blue,Verified Purchase,They said they loved it,
Shweta Singh,🥰 cutest,https://www.amazon.com/gp/customer-reviews/ROK2RB20BK12H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," April 30, 2024",Size: SmallColor: Green,,It’s the cutest …. Loved it as casual wear and for some good hikes ❤️,
Melissa Nelson,So cute,https://www.amazon.com/gp/customer-reviews/RS6KTDMZ03RLO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," April 10, 2024",Size: LargeColor: Black,,Love the style,
SM,Odd Sizing,https://www.amazon.com/gp/customer-reviews/R36CDGXW8IVV6H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"3.0 "," the United States "," April 4, 2024",Size: MediumColor: Pink,,I got the medium and found that the top fits but the pants are way too big. The styling is a bit weird. It's made from a warm and thick material but comes with shorts. I liked the color and feel of the fabric which seems to be good quality. It's really dependant on your body shape whether it will fit you as expected.,
Carlos Alcazar,Cute but did not fit well,https://www.amazon.com/gp/customer-reviews/R27180C4VRI20U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"3.0 "," the United States "," April 3, 2024",Size: MediumColor: Light Grey,,Sweatshirt was too small and the shorts had an odd fit. Good quality material though. I had to return it as it was not the right fit for me overall.,
Amazing Customer,Not super flattering,https://www.amazon.com/gp/customer-reviews/R1EEPIH83FMWPG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"3.0 "," the United States "," March 14, 2024",Size: SmallColor: Dark Grey,,The top is decent but the bottoms are hideous. They are super bulky and just not flattering. They are comfortable and the material is soft. The color is true to the picture.,
april,Cute set,https://www.amazon.com/gp/customer-reviews/R24BG0EH7118YD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"5.0 "," the United States "," March 13, 2024",Size: SmallColor: Light Grey,,My daughter loves this cute loungewear.,
Vanessa Ratley,Not as pictured,https://www.amazon.com/gp/customer-reviews/RSMQQ9SD6RFV6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0CR6GTGJ9,"2.0 "," the United States "," March 11, 2024",Size: LargeColor: Green,,The top is cut to be a crop top and the shorts have a short inseam. Sizing is correct but just too short on top and bottom.,
