评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Rumisela Contreras,Good quality!!!,https://www.amazon.com/gp/customer-reviews/R2534MLTLV9AJ1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," January 21, 2025",Color: GreenSize: X-Large,Verified Purchase,I like the color and quality of this jacket.  This was a Xmas gift for my son and he loved it!,
Paris,Great quality but long sleeves,https://www.amazon.com/gp/customer-reviews/R20H7UV21NK7SI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"3.0 "," the United States "," January 18, 2025",Color: Black-white SleeveSize: X-Large,Verified Purchase,"Love the jacket,good quality and true to size, but the arm sleeves are way too long. Makes it looks like you're wearing a jacket that's to big, but it's not big, it's just the arm sleeves. Other than that, it's a great jacket.",
gloria,Hubby loved it,https://www.amazon.com/gp/customer-reviews/R1NO7WHY7XV1XZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," January 16, 2025",Color: BlackSize: Large,Verified Purchase,Great quality and comfort. The size fit as it should and the color was on point!!! Great value!!!  Recommend!!!,
John,Priceing,https://www.amazon.com/gp/customer-reviews/R3VWVZ3Z4MJBDS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," January 5, 2025",Color: BlueSize: X-Large,Verified Purchase,Perfect fit,
Maria,Quality,https://www.amazon.com/gp/customer-reviews/RWR742O62X1AE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"3.0 "," the United States "," January 1, 2025",Color: Red-white SleeveSize: XX-Large,Verified Purchase,"I'm not sure you should purchase this if you are looking for a good quality lettermen jacket. Great for a ""Play"" your in or as a costume. The jacket feels more like a high end felt material, the sleeves are (actually I'm not even sure how to explain the sleeves. LOL)",
DarkKnight72,Great looking jacket!,https://www.amazon.com/gp/customer-reviews/R3PO8XZ6565RRY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"4.0 "," the United States "," December 31, 2024",Color: Black-yellowSize: XX-Large,Verified Purchase,"This is a great looking, varsity jacket! The only reason why I removed one star is because the gold color was not exactly the way it was pictured. Other than that, the jacket was comfortable and I recommend it.",
Aaron Gosselin,Son loves!,https://www.amazon.com/gp/customer-reviews/R1TGDXGOJSJAYB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," December 26, 2024",Color: Black-white SleeveSize: Medium,Verified Purchase,Purchased as a part of my sons halloween costume and he actually wears it all the time!! Looks great on and fits true to size. Lightweight.,
Mina Holt,Beautiful jacket,https://www.amazon.com/gp/customer-reviews/R3GRAKXU525YKP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," December 22, 2024",,Verified Purchase,This is a nice jacket and comfortable.,
AG,As described but...,https://www.amazon.com/gp/customer-reviews/R1KWFQXOJRG7SO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"4.0 "," the United States "," December 14, 2024",Color: BurgundySize: X-Large,Verified Purchase,It has a very pungent odor of tuna fish in the material. Essence of albacore wasnt an option I selected.,2
scott polenske,True to size,https://www.amazon.com/gp/customer-reviews/R2EGZ30AV39JKF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," December 11, 2024",Color: Black-white SleeveSize: Small,Verified Purchase,Wife purchased this for her. It's true to size and the material and stitching are good quality,
Eric silber,Fake leather already dry and flaking off,https://www.amazon.com/gp/customer-reviews/R24EQ49N148J7P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"1.0 "," the United States "," December 9, 2024",Color: RedSize: Large,Verified Purchase,Very cheaply made felt more like costume clothing then and actually a jacket of any kind it also had a smell of heavy industrial cleaner or solvent… I had to put it out side after opening it stunk so bad,
IJustBluthMyself,It's great!,https://www.amazon.com/gp/customer-reviews/R3O4JICAIB8HJE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," December 5, 2024",,Verified Purchase,"Bought this for a murder mystery party. It's comfy, light weight, and breathable so it keeps you cool. Leather quality looks more like plastic but I wasn't looking for authenticity. Overall I love the look of it and came with a patch you could sew on.",
Maxie G,Looks good,https://www.amazon.com/gp/customer-reviews/RZEARCI70UT2U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," December 2, 2024",Color: Black-white SleeveSize: X-Large,,Just as described,
cc james,Sleeves are very low quality,https://www.amazon.com/gp/customer-reviews/RZP63IUWP84RR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"3.0 "," the United States "," November 20, 2024",Color: Navy-greySize: Large,,Sleeves are very plastic and came very wrinkled. To afraid to iron so I hung it up hoping the wrinkles would fall out but they did not.  Would have been better if the sleeved were the same material as the rest of it.,
0fficiala,Jacket,https://www.amazon.com/gp/customer-reviews/R2M9FCXDAD8P7H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," November 18, 2024",Color: GreenSize: Small,Verified Purchase,Got it for my brother he loved it,
Gary Gooden,Jackets,https://www.amazon.com/gp/customer-reviews/R344IC5AQWAG1U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," October 20, 2024",Color: BurgundySize: X-Large,Verified Purchase,The product met my expectations.,
MK,Light varsity jacket.,https://www.amazon.com/gp/customer-reviews/R3G9WH0M1NGBUI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," October 19, 2024",Color: BlackSize: Large,Verified Purchase,"Jacket is perfect, very satisfied. The fit is perfect as the color.",
Mary Jackson,Royal Blue,https://www.amazon.com/gp/customer-reviews/R2P7K13UR4O3RL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," October 17, 2024",Color: BlueSize: Medium,Verified Purchase,Got this to place my Tennessee State iron- on. Patches. It worked great! The fit is good. Very comfortable. Also like the leather sleeves.,
Alan,Quality,https://www.amazon.com/gp/customer-reviews/R2S05YVRQTCKI8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," October 4, 2024",Color: Black-white SleeveSize: XX-Large,Verified Purchase,This is the second letterman jacket we got is great the quality is definitely apparent fits right my son loves it,
Neuroshayd,Sized kinda small but good quality,https://www.amazon.com/gp/customer-reviews/R2LH5Z4O3LXZUG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," September 9, 2024",Color: PurpleSize: XX-Large,Verified Purchase,Sized kinda small but good quality,
Crystal Fields,Hot varsity jacket!,https://www.amazon.com/gp/customer-reviews/R2YJMOYLPA7K1O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," April 18, 2024",Color: Red-white SleeveSize: Large,,My husband loves his customized jacket!! Fit very well on him!!,
Melissa,Great Jacket for the price,https://www.amazon.com/gp/customer-reviews/R1SD7V703N2HWG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," March 29, 2024",Color: Red-white SleeveSize: Small,Verified Purchase,"My young son loved this lightweight, varsity style jacket, in his favorite color red. Warm, but lightweight as main part of coat is a sweatshirt material. Perfect for spring, fall or cooler summer evenings. Sizing seems accurate as well.",2
Dalton Harris,Fits perfectly and economically price,https://www.amazon.com/gp/customer-reviews/R2S1K6WUGXIYMF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," March 28, 2024",Color: Black-yellowSize: Medium,Verified Purchase,"Quality material, delivery was on-time and priced economical. ☆☆☆",
Amazon Customer,Letterman love,https://www.amazon.com/gp/customer-reviews/R36X5AL34FQUUY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"1.0 "," the United States "," March 24, 2024",Color: Black-white SleeveSize: Large,Verified Purchase,"This looks so good on my man! I had to re-order & get a large, even though he is slender, he's tall. The medium arms were too short. I'm giving the medium to my nephew. It will look good on him as well!",
Flowers,Great for the price,https://www.amazon.com/gp/customer-reviews/R2VJ4UKYQ06AWQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0DDXV19B5,"5.0 "," the United States "," March 20, 2024",Color: Red-white SleeveSize: X-Large,Verified Purchase,The jacket is a very good quality and would be priced a lot higher at other stores. It was great for what I needed and the sleeves are nice even though they are not real leather.,2
