评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Minké,"Stylish, Luxurious and Artsy Sweater",https://www.amazon.com/gp/customer-reviews/RY3R4L14OLGB6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," January 14, 2025",Color: BeigeSize: Small,Verified Purchase,"I love this stunning Van Gogh themed oversized sweater. This is a man’s sweater as described, but I am a 5’5”, 110lbs female and I bought a sz small. It is comfortably roomy and great for layering. The look is very stylish and feel of the fabric is soft and not itchy. The writing, graphics are exquisite and it makes any thing from jeans to skirts looks very classy and is a great conversation piece. I’ve paired this sweater with ponte pants and ankle boots which looks simply fabulous and stylish. The seller is top notch, helpful and prompt in responding. I’ve additionally purchased a cable sweater from this seller which is equally beautiful and outstanding quality. I highly recommend this seller!! 👍",
Amazon Customer,Nice,https://www.amazon.com/gp/customer-reviews/RIXQBRSG5EBC9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"3.0 "," the United States "," January 10, 2025",Color: BeigeSize: Large,Verified Purchase,Nice but returned it. The color is more yellow than beige.,
AK,Great material,https://www.amazon.com/gp/customer-reviews/R4NGMQOY5ESPR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," January 8, 2025",Color: BeigeSize: X-Large,Verified Purchase,Well made,
Bill Emmons,Good quality and fun,https://www.amazon.com/gp/customer-reviews/RMUDYECMQI3PD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," December 31, 2024",Color: BeigeSize: X-Small,,"Grand daughter thought it was great, liked the painting on the sleeve",
mya,big hole :(,https://www.amazon.com/gp/customer-reviews/RUSAUBUB7DC7P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"3.0 "," the United States "," December 30, 2024",Color: BeigeSize: Large,,right out of the bag i was pretty impressed. it was soft and the material was a little heavy. but when i went to put it in there was a massive hole in the arm! like it wasn't sewn correctly or something. i am going to try to get it sew back together but im a little scared its go to fall apart.,
Jen Baker,Kind of scratchy,https://www.amazon.com/gp/customer-reviews/R1UEWVMNUXIMPU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"3.0 "," the United States "," December 18, 2024",Color: BeigeSize: X-Large,Verified Purchase,"If you’re someone who is sensitive to material, this sweater is kind of rough.  I returned it.  Quality was okay.  Looks better in the picture than in real life.",
Riley McKibbin,Amazing sweater but fell apart after a single day of wearing it...,https://www.amazon.com/gp/customer-reviews/R2K2NX1YX3JB3H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"1.0 "," the United States "," December 15, 2024",Color: BeigeSize: Large,Verified Purchase,"Loved this sweater, looked and felt amazing, even got a couple compliments on it the ONE day I wore it. Then it began unravelling at the right shoulder seam... a true tragedy.",
Isaac,Xls basically the USAs L,https://www.amazon.com/gp/customer-reviews/R16HA5P2MXPZ5V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," November 20, 2024",Color: BeigeSize: X-Large,Verified Purchase,"Not soft! Wouldn’t wear on bare skin. The color matches the pictures. Its to small for the largest size. The van goe pictures bunch up, text is Very readable !",
Radoslav,"Nice material, very soft.",https://www.amazon.com/gp/customer-reviews/R2XYL4IPW6I1W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," November 20, 2024",Color: BeigeSize: Medium,Verified Purchase,"I'm size L , but I took M, because they are little oversized. I'd like it very much , it's staying very comfortable.",
Curator,Always a solid buy,https://www.amazon.com/gp/customer-reviews/R11QW8TFRUU6FF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0D1FTFLCD,"5.0 "," the United States "," November 15, 2024",,Verified Purchase,These sweaters are always a solid buy  I have four different ones and I love them,
